pro_com_t,lat,long
010005,44.422248,9.38657
010006,44.573483,8.9433
010007,44.349247,9.158863
010008,44.537644,8.698153
010009,44.507337,8.89011
010010,44.349756,9.34565
010011,44.273546,9.449771
010012,44.535586,8.996786
010013,44.27409,9.514675
010014,44.51127,8.878941
010015,44.316449,9.323338
010016,44.409323,9.235533
010017,44.389342,8.64286
010018,44.333081,9.372461
010019,44.3829,9.264314
010020,44.579748,9.023965
010021,44.466953,9.090958
010022,44.571968,9.23564
010023,44.452997,9.25956
010024,44.54605,9.304466
010025,44.40726,8.933862
010026,44.604846,9.291264
010027,44.645644,8.957558
010028,44.312154,9.341706
010029,44.354465,9.315179
010030,44.445276,9.284311
010031,44.452888,9.13262
010032,44.501336,8.716348
010033,44.44755,8.747769
010034,44.392008,9.407722
010035,44.54833,8.915657
010036,44.4376,9.214708
010037,44.2385,9.489977
010038,44.525742,9.247567
010039,44.515436,9.044274
010040,44.351926,9.440257
010041,44.454664,9.190511
010042,44.417212,9.289038
010043,44.376248,9.086161
010044,44.303665,9.209345
010045,44.56557,9.18594
010046,44.351147,9.229671
010047,44.36524,9.1463
010048,44.525997,9.387267
010049,44.613299,8.952368
010050,44.563245,9.218071
010051,44.563961,8.668513
010052,44.576748,9.279162
010053,44.399253,9.328805
010054,44.333976,9.211127
010055,44.490864,8.97054
010056,44.54733,9.450177
010057,44.564143,8.989596
010058,44.518713,8.951623
010059,44.271453,9.395863
010060,44.373374,9.104447
010061,44.524558,8.619257
010062,44.519395,9.158352
010063,44.416146,9.195587
010064,44.413343,9.162563
010065,44.560577,9.091603
010066,44.601245,9.038668
010067,44.336762,9.266956
011001,44.065929,9.95741
011002,44.114382,9.905967
011003,44.205951,9.78573
011004,44.187649,9.895616
011005,44.183546,9.582526
011006,44.223847,9.721518
011007,44.237097,9.724035
011008,44.243152,9.836671
011009,44.272824,9.607479
011010,44.241962,9.655873
011011,44.099852,10.016942
011012,44.218231,9.520046
011013,44.172831,9.832864
011014,44.208745,9.554544
011015,44.238366,9.691233
011016,44.073607,9.909914
011017,44.169906,9.61204
011018,44.337313,9.536328
011019,44.146522,9.655558
011020,44.077827,10.030189
011021,44.178185,9.723508
011022,44.05066,9.834458
011023,44.153719,9.763862
011024,44.098975,9.73867
011025,44.251273,9.757284
011026,44.165099,9.91733
011027,44.111872,9.958746
011028,44.293966,9.675716
011029,44.376053,9.592699
011030,44.134941,9.682776
011031,44.146775,9.876327
011032,44.297246,9.749064
033001,44.94437,9.517685
033002,44.898364,9.961374
033003,44.986432,9.954909
033004,44.776446,9.60628
033005,44.769273,9.386281
033006,45.014362,9.443461
033007,44.975365,9.83107
033008,45.087265,9.596063
033010,45.0496,9.874375
033011,44.915212,9.788095
033012,44.85118,9.867118
033013,45.059067,9.434178
033014,45.100335,9.986716
033015,44.677853,9.350765
033016,44.744756,9.414565
033017,44.715767,9.360289
033018,44.996353,9.931072
033019,44.712837,9.569286
033020,44.644144,9.497457
033021,44.928084,9.910722
033022,44.960062,9.548964
033023,44.99996,9.613788
033024,45.013163,9.568964
033025,44.832706,9.729894
033026,44.821994,9.828482
033027,45.089511,9.933165
033028,44.722749,9.702861
033030,44.623249,9.33266
033032,44.847635,9.666531
033033,44.94666,9.405161
033034,44.926261,9.496064
033035,44.956363,9.684967
033036,44.867361,9.642268
033037,44.999165,9.788569
033038,44.910251,9.596521
033039,45.057464,9.547763
033040,44.954163,9.736869
033041,45.021367,9.949872
033042,45.059814,9.491398
033043,44.86246,9.545366
033044,44.799438,9.830668
033045,44.914662,9.669368
033046,45.026005,9.997061
033047,44.666153,9.287164
033048,45.001462,9.40156
033049,44.919977,9.347182
034001,44.446551,9.699977
034002,44.632211,9.731203
034003,44.503631,9.629885
034004,44.510608,9.989655
034005,44.718658,9.792074
034006,44.487053,9.765777
034007,44.980567,10.042075
034008,44.6007,10.122994
034009,44.75202,10.216691
034010,44.926532,10.377117
034011,44.496049,9.662079
034012,44.4759,10.088926
034013,44.696587,10.237205
034014,44.866522,10.061194
034015,44.881666,10.172179
034016,44.858765,10.17518
034017,44.691962,10.100985
034018,44.613064,10.266114
034019,44.643428,10.300484
034020,44.756699,10.140737
034022,44.412955,10.12419
034023,44.693401,10.42248
034024,44.582365,10.315689
034025,44.809901,10.17726
034026,44.437437,10.194462
034027,44.801368,10.328083
034028,44.733168,9.927556
034030,45.009369,10.219378
034031,44.71395,10.226334
034032,44.814762,9.979576
034033,44.92016,10.229558
034035,44.613057,9.97548
034036,44.926266,10.124178
034038,44.609958,10.089682
034039,44.520544,10.199199
034040,44.485251,9.625274
034041,44.89885,10.339497
034042,44.639212,10.381795
034044,44.585508,9.869151
034045,44.68806,10.011479
034046,44.662157,9.846676
034049,44.945594,10.279947
034050,45.010809,10.098713
034051,44.900097,10.44216
035001,44.620182,10.601926
035002,44.762967,10.673293
035003,44.496827,10.601678
035004,44.66343,10.472719
035005,44.90187,10.554287
035006,44.901224,10.515728
035008,44.763319,10.595182
035009,44.83927,10.757093
035010,44.781734,10.528419
035011,44.455961,10.519698
035012,44.588009,10.737321
035013,44.51026,10.501593
035014,44.510281,10.72864
035015,44.810863,10.563295
035016,44.435562,10.403295
035017,44.694194,10.526898
035018,44.55356,10.411914
035020,44.770561,10.779783
035021,44.872091,10.810062
035022,44.795684,10.444557
035023,44.905013,10.630226
035024,44.921152,10.653998
035026,44.961655,10.687068
035027,44.700451,10.446413
035028,44.84297,10.727492
035029,44.84167,10.541615
035030,44.635605,10.472425
035032,44.918534,10.804211
035033,44.608664,10.594797
035034,44.81001,10.803099
035035,44.886656,10.858208
035036,44.653201,10.781081
035037,44.732802,10.783988
035038,44.625862,10.422287
035039,44.760505,10.449892
035040,44.599345,10.687838
035041,44.376357,10.561197
035042,44.484158,10.33749
035043,44.602584,10.546853
035044,44.543729,10.62162
035045,44.365056,10.465995
035046,44.36883,10.26931
036001,44.726969,10.9986
036002,44.72977,11.038401
036003,44.690512,10.840734
036004,44.790101,11.137808
036005,44.78357,10.885452
036006,44.595024,11.052901
036007,44.551334,10.935016
036008,44.503462,10.9433
036009,44.8365,11.029435
036010,44.913174,10.983297
036011,44.207737,10.793837
036012,44.834574,11.293905
036013,44.539143,10.811848
036014,44.179951,10.647733
036015,44.575143,10.847028
036016,44.295555,10.570198
036017,44.424132,10.962119
036018,44.307263,10.731777
036019,44.525522,10.866361
036020,44.455898,10.966384
036021,44.846673,11.0676
036022,44.887207,11.066106
036023,44.538473,10.935961
036024,44.245955,10.717602
036025,44.352857,10.625599
036026,44.268506,10.941189
036027,44.677608,11.043624
036028,44.893439,10.901254
036029,44.320957,10.6461
036030,44.339694,10.834113
036031,44.204754,10.616601
036032,44.344758,10.723501
036033,44.43836,10.691899
036034,44.72117,11.098403
036035,44.229974,10.651565
036036,44.561136,11.033218
036037,44.839415,11.143165
036038,44.892089,10.996136
036039,44.789671,11.0221
036040,44.540977,10.782902
036041,44.480538,11.035109
036042,44.422462,10.789147
036043,44.230455,10.771404
036044,44.738103,10.924393
036045,44.533413,11.024083
036046,44.478414,11.009093
036047,44.347264,10.990407
037001,44.546684,11.193326
037002,44.64157,11.34781
037003,44.646165,11.533295
037005,44.635792,11.417193
037006,44.493758,11.343031
037007,44.27569,11.589844
037008,44.537863,11.535498
037009,44.563052,11.271693
037010,44.170457,11.088812
037011,44.476018,11.275686
037012,44.296864,11.624022
037013,44.275859,10.999408
037014,44.214292,11.504082
037015,44.162956,11.035811
037016,44.43114,11.67741
037017,44.681321,11.296169
037019,44.575685,11.36481
037020,44.40127,11.585499
037021,44.50887,11.469811
037022,44.142505,11.166508
037024,44.72057,11.149804
037025,44.359391,11.628879
037026,44.260098,11.559736
037027,44.196956,10.932908
037028,44.749163,11.426533
037030,44.55321,11.443208
037031,44.25736,11.15289
037032,44.353514,11.714123
037033,44.161829,10.894044
037034,44.266157,11.325534
037035,44.718674,11.532212
037036,44.340988,11.204782
037037,44.476674,11.638338
037038,44.624199,11.490697
037039,44.620853,11.670237
037040,44.219859,11.318747
037041,44.326882,11.406144
037042,44.428404,11.15122
037044,44.279263,11.266408
037045,44.397426,11.810857
037046,44.44498,11.47605
037047,44.392964,11.342314
037048,44.713209,11.306598
037050,44.629603,11.272748
037051,44.215259,11.232914
037052,44.646793,11.375449
037053,44.638978,11.187131
037054,44.471567,11.404859
037055,44.699052,11.402926
037056,44.664169,11.134004
037057,44.399632,11.247554
037059,44.28266,11.10731
037060,44.489665,11.218309
037061,44.439824,11.059275
037062,44.123954,10.937306
038001,44.614338,11.833842
038003,44.886177,11.410807
038004,44.72744,11.290303
038005,44.831581,12.109524
038006,44.696379,12.180427
038007,44.894183,11.827889
038008,44.766764,11.827939
038010,44.882408,11.979349
038011,44.76198,12.142825
038012,44.794578,11.801817
038014,44.920782,12.229224
038017,44.745678,11.943521
038018,44.765974,11.490111
038019,44.699258,11.804078
038022,44.843422,11.494436
038023,44.759074,11.751132
038025,44.850883,12.294927
038027,44.794133,12.029515
038028,44.812155,11.404388
038029,44.96047,11.894394
038030,44.828937,11.878917
039001,44.505385,12.04118
039002,44.416148,11.97655
039003,44.389169,11.826451
039004,44.22214,11.772226
039005,44.223187,11.62311
039006,44.320487,11.799258
039007,44.260984,12.349546
039008,44.512758,11.829174
039009,44.383843,11.940217
039010,44.285556,11.883205
039011,44.467503,11.960192
039012,44.418878,11.908231
039013,44.447386,11.826091
039014,44.364061,12.059009
039015,44.277084,11.72452
039016,44.370054,12.030417
039017,44.44217,11.860124
039018,44.360368,11.844525
040001,43.835227,11.959598
040003,44.148665,12.134235
040004,44.031591,12.354389
040005,44.182365,11.955631
040007,44.136352,12.242244
040008,44.199928,12.396969
040009,44.007171,11.941346
040011,44.122574,11.888255
040012,44.222728,12.041273
040013,44.187305,12.125906
040014,43.996663,11.912006
040015,44.116946,12.338764
040016,44.109466,12.386042
040018,44.074378,12.327473
040019,44.126721,12.061153
040020,43.956744,12.195766
040022,44.161163,11.793528
040028,44.082965,12.30444
040031,44.003714,11.720184
040032,44.102215,11.98162
040033,43.975908,11.777527
040036,44.059096,11.842061
040037,44.04224,12.31826
040041,44.106463,12.414898
040043,43.947267,11.908451
040044,43.918758,12.143258
040045,44.092512,12.399131
040046,44.004663,12.300541
040049,44.081042,11.744208
040050,43.792956,12.003938
099001,44.142108,12.469694
099002,43.963993,12.744152
099003,43.965186,12.602374
099004,43.904162,12.583058
099005,43.977495,12.698695
099006,43.855706,12.671392
099008,43.890236,12.610315
099009,43.859,12.688511
099011,43.913748,12.646067
099013,43.998274,12.647437
099014,43.947098,12.630769
099015,43.872685,12.668507
099016,43.932205,12.625693
099017,43.938668,12.712494
099018,44.063382,12.446702
099020,43.983611,12.421163
099021,43.79115,12.155126
099022,43.87396,12.311144
099023,43.895727,12.290398
099024,43.817054,12.265276
099025,43.896961,12.343644
099026,43.864302,12.207999
099027,43.90499,12.285898
099028,43.999848,12.39266
099029,43.931376,12.54223
045001,44.214548,9.967787
045002,44.314739,9.994655
045003,44.07918,10.102353
045004,44.199961,10.17546
045005,44.29354,10.131165
045006,44.330791,9.934823
045007,44.23835,10.12599
045008,44.13382,10.018869
045009,44.2649,10.038437
045010,44.035932,10.139552
045011,44.02405,10.172591
045012,44.315926,9.889626
045013,44.206248,9.941986
045014,44.375151,9.878882
045015,44.254248,9.912885
045016,44.29467,9.949656
045017,44.353717,9.763228
046001,43.815041,10.674396
046002,44.009982,10.590633
046003,44.073918,10.484263
046004,43.978948,10.545703
046005,43.938061,10.303955
046006,44.158056,10.335151
046007,43.842039,10.573525
046008,44.119949,10.325396
046009,44.110022,10.411786
046010,44.14995,10.410897
046011,44.063653,10.525509
046013,43.959589,10.169939
046014,44.116476,10.459489
046015,44.060651,10.435668
046017,44.017764,10.45443
046018,43.86765,10.339716
046019,44.170449,10.207592
046020,44.071749,10.417799
046021,43.851186,10.667621
046022,43.966246,10.4111
046023,44.183484,10.300924
046024,43.958903,10.233203
046025,44.13227,10.410797
046026,43.840902,10.617621
046027,44.169669,10.347051
046028,43.994721,10.225772
046030,44.011555,10.313534
046031,44.109248,10.288795
046033,43.867239,10.250605
046034,43.927516,10.644575
046035,44.158759,10.397742
046036,44.014836,10.391052
046037,44.254506,10.315717
047002,43.903816,11.003396
047003,43.899935,10.726569
047005,43.81638,10.896283
047006,43.82504,10.856367
047007,43.9337,10.769276
047008,43.91741,10.753727
047009,43.870744,10.814016
047010,43.93524,11.015879
047011,43.883179,10.770953
047012,43.90171,10.689781
047013,43.879112,10.796112
047014,43.974096,10.868708
047016,43.840935,10.747548
047017,43.8475,10.977701
047018,44.054873,11.002508
047020,43.90585,10.83302
047021,43.892628,10.706057
047022,43.8391,10.719342
047023,44.124864,10.711228
047024,44.067673,10.812002
048001,43.752172,11.319995
048002,44.000541,11.238381
048004,43.954248,11.386468
048005,43.865249,11.167368
048006,43.821634,11.136678
048008,43.759563,10.9997
048010,43.605607,10.971248
048011,43.758922,10.879013
048012,43.547853,11.041199
048013,43.891962,11.52365
048014,43.719488,10.945856
048015,43.806669,11.293074
048017,43.769871,11.255576
048018,44.119079,11.379227
048019,43.729202,10.808205
048020,43.539113,10.954075
048021,43.58246,11.316873
048022,43.685345,11.254664
048024,43.770985,11.107215
048025,43.860567,11.566812
048026,44.075738,11.612896
048027,43.552937,10.912773
048028,43.733153,11.020877
048030,43.64355,11.075141
048031,44.112297,11.54774
048032,43.771824,11.50463
048033,43.775426,11.439991
048035,43.683088,11.536896
048036,43.72105,11.451427
048037,43.826668,11.490078
048038,43.65696,11.185668
048039,43.925556,11.618428
048041,43.75671,11.184762
048043,43.831721,11.199224
048044,43.780693,11.096453
048046,43.907149,11.281814
048049,43.933235,11.46529
048050,43.787397,10.927106
048052,43.630795,11.462946
048053,44.010965,11.33135
048054,43.545562,11.204681
049001,43.269784,10.59727
049002,43.060628,10.615496
049003,42.758772,10.19897
049004,42.743452,10.37878
049005,43.04818,9.843401
049006,43.160742,10.611006
049007,43.311345,10.517344
049008,43.588912,10.476264
049009,42.790219,10.340281
049010,42.789422,10.168535
049011,42.803608,10.196768
049012,42.923166,10.526819
049013,42.766298,10.395753
049014,42.811582,10.313053
049017,43.406786,10.473366
049018,43.100695,10.538791
049019,43.128991,10.643908
049020,43.079015,10.678681
049021,42.832548,10.411777
050001,43.710184,10.620321
050002,43.727302,10.587717
050003,43.725799,10.515281
050004,43.683201,10.615308
050005,43.586731,10.674457
050006,43.297061,10.615308
050008,43.676674,10.549224
050009,43.699715,10.745178
050010,43.412569,10.576177
050011,43.207998,10.906051
050012,43.48612,10.642362
050014,43.570638,10.514409
050015,43.312708,10.63284
050016,43.475418,10.728284
050019,43.392816,10.749093
050020,43.326278,10.626995
050021,43.177439,10.714408
050022,43.670299,10.760832
050023,43.494436,10.51151
050024,43.605041,10.772014
050025,43.548027,10.720848
050026,43.71594,10.401862
050027,43.299237,10.872401
050028,43.620713,10.630829
050029,43.663454,10.635485
050030,43.364625,10.599529
050031,43.762996,10.44104
050032,43.67975,10.850095
050033,43.710108,10.781941
050034,43.472336,10.563512
050035,43.698064,10.692998
050036,43.524738,10.680114
050037,43.783342,10.384403
050038,43.699832,10.584695
050039,43.400337,10.860019
050040,43.552159,10.594206
050041,43.587912,10.554653
051001,43.540966,12.054582
051002,43.517202,11.763879
051003,43.709208,12.184876
051004,43.695548,11.817341
051005,43.479199,11.616975
051006,43.563998,11.858786
051007,43.639852,11.98484
051008,43.654028,11.788439
051010,43.722917,11.656598
051011,43.527965,11.763176
051012,43.341715,11.92378
051013,43.521874,11.488972
051014,43.662352,11.881338
051015,43.695024,11.938632
051016,43.402527,11.735586
051017,43.275298,11.985062
051018,43.252454,11.81876
051020,43.592286,11.633007
051021,43.274463,11.746
051022,43.305227,11.786366
051023,43.739895,11.620012
051024,43.485631,12.111681
051025,43.331423,11.725351
051026,43.5235,11.567591
051027,43.672777,11.715607
051030,43.669357,12.041589
051031,43.72276,11.76607
051033,43.56493,11.530595
051034,43.570078,12.140377
051035,43.70835,12.296534
051037,43.574848,11.870369
051038,43.601541,11.78802
051039,43.551208,11.585827
051040,43.639512,11.564623
051041,43.822039,11.699291
051042,43.492534,11.68808
052001,42.880972,11.67242
052002,43.234857,11.55946
052003,43.137583,11.48132
052004,43.341697,11.042949
052005,43.469179,11.287286
052006,43.346341,11.503334
052007,43.007117,11.615541
052008,42.964739,11.900411
052009,43.058255,11.828429
052010,43.154634,11.084228
052011,43.016047,11.947524
052012,43.422646,11.126394
052013,43.468295,11.4342
052015,43.092723,11.780972
052016,43.390059,11.223389
052017,43.229334,11.420933
052018,43.13967,11.180126
052019,43.160765,11.387924
052020,42.848967,11.692881
052021,43.076546,11.678908
052022,43.465028,11.148337
052023,43.487052,11.3747
052024,42.896507,11.769706
052025,43.26125,11.042082
052026,43.287251,11.602927
052027,42.871756,11.874953
052028,43.467799,11.043212
052030,43.059335,11.604409
052031,42.989911,11.868732
052032,43.167225,11.467181
052033,43.212124,11.736483
052034,43.280602,11.228176
052035,43.16676,11.771647
052036,43.188939,11.667385
052037,43.0583,11.490066
053001,42.871631,11.538343
053002,42.883729,11.273537
053003,42.454879,11.419515
053004,42.893235,11.53838
053005,42.77163,11.699248
053006,42.76393,10.879092
053007,42.890407,11.392892
053008,43.024126,11.28931
053009,42.926326,10.761625
053010,42.925374,10.905803
053011,42.77511,11.287804
053012,42.353169,10.896463
053013,42.599442,11.291739
053014,42.587336,11.515988
053015,43.050103,10.888059
053016,42.407352,11.150384
053017,43.130677,11.016279
053018,42.438094,11.210743
053019,42.634827,11.673549
053020,42.785975,11.507682
053021,43.009931,11.166532
053022,42.831581,11.585866
053023,42.688369,11.335453
053024,42.907402,10.851975
053025,42.928832,11.558242
053026,42.681466,11.713572
053027,43.145553,10.855834
053028,42.730658,11.540346
100001,44.022193,11.079774
100002,43.814065,11.01903
100003,43.926966,11.03744
100004,43.816089,11.05465
100005,43.935718,11.094147
100006,43.969012,11.124072
100007,44.044051,11.14988
054001,43.071195,12.614667
054002,43.067755,12.549582
054003,43.013614,12.484756
054004,42.934075,12.609121
054005,42.822868,12.776263
054006,42.994742,12.579363
054007,42.717008,13.013502
054008,42.82326,12.672287
054009,43.127141,12.04525
054010,42.821042,12.917629
054011,43.498407,12.115516
054012,42.952734,12.004326
054013,43.457421,12.240312
054014,42.900468,12.435186
054015,43.129027,12.287718
054016,43.360409,12.712378
054017,42.98229,12.419588
054018,42.956183,12.703334
054019,43.297628,12.75988
054020,42.857978,12.364672
054021,42.833467,12.577711
054022,42.909409,12.555816
054023,43.231652,12.780962
054024,43.351788,12.577267
054025,43.246844,12.14305
054026,43.142737,12.203496
054027,42.910028,12.337042
054028,42.773137,12.524966
054029,42.840694,12.352286
054030,42.891874,12.650067
054031,42.651006,12.95156
054032,43.437781,12.162544
054033,43.362337,12.326328
054034,43.113619,12.788608
054035,42.792412,13.092928
054036,43.022434,12.070523
054037,43.029059,12.098364
054038,43.184742,12.136838
054039,43.107032,12.402996
054040,42.969772,12.086347
054041,43.442205,12.437194
054042,42.711239,12.933876
054043,42.878489,13.039082
054044,43.54898,12.17583
054045,42.733758,12.835586
054046,43.418266,12.712678
054047,42.712556,12.831366
054048,42.888409,12.926329
054049,43.33135,12.742284
054050,42.990945,12.671775
054051,42.735512,12.736336
054052,42.782443,12.406255
054053,43.028542,12.44136
054054,42.877497,12.747455
054055,43.206848,12.074615
054056,43.305636,12.336622
054057,43.158897,12.600896
054058,42.754621,12.86376
054059,43.058283,12.754656
055001,42.691172,12.546451
055002,42.812033,11.973053
055003,42.588208,12.295936
055004,42.553528,12.416776
055005,42.583433,12.769865
055006,42.514334,12.292508
055007,42.670284,12.216135
055008,42.403124,12.567432
055009,42.707894,11.979391
055010,42.754674,12.001303
055011,42.86348,12.012882
055012,42.620768,12.788726
055013,42.836274,12.065609
055014,43.081478,12.775591
055015,42.623382,12.297664
055016,42.574226,12.330785
055017,42.652434,12.488567
055018,42.663533,12.286862
055019,42.597735,12.76526
055020,42.921006,12.092364
055021,42.918494,12.051145
055022,42.519589,12.515226
055023,42.718615,12.108791
055024,42.423023,12.477686
055025,42.863933,12.106128
055026,42.492952,12.355648
055027,42.584824,12.842802
055028,42.68171,12.102062
055029,42.612701,12.546505
055030,42.869337,12.269859
055031,42.502332,12.659973
055032,42.653752,12.439812
055033,42.654834,12.426165
041001,43.625884,12.675974
041002,43.558554,12.420951
041005,43.716553,12.376048
041006,43.657084,12.293588
041007,43.545737,12.651788
041008,43.474309,12.628815
041009,43.781434,12.336446
041010,43.765663,12.883458
041013,43.842417,13.014663
041014,43.676758,12.645373
041015,43.690797,12.812612
041016,43.631954,12.901843
041017,43.764558,12.376747
041018,43.513723,12.734482
041019,43.966874,12.75631
041020,43.938866,12.771253
041021,43.737761,12.784057
041022,43.730475,12.441417
041023,43.803364,12.443415
041025,43.647355,12.336648
041026,43.870162,12.491148
041027,43.795063,12.854757
041028,43.674205,12.968771
041029,43.750769,13.096891
041030,43.811562,12.631052
041031,43.84046,12.414747
041033,43.841314,12.370434
041034,43.734761,12.833958
041035,43.867661,12.471247
041036,43.848864,12.787955
041038,43.689697,13.04569
041041,43.696458,12.497851
041043,43.56321,12.836317
041044,43.909811,12.913123
041045,43.779162,12.733355
041047,43.724158,12.411048
041048,43.797747,12.382665
041049,43.589272,12.50943
041051,43.766164,13.072763
041054,43.604117,12.945724
041057,43.663161,12.405361
041058,43.685715,12.871689
041060,43.891962,12.510183
041061,43.491387,12.772197
041064,43.84385,12.593924
041065,43.897756,12.75479
041066,43.668257,12.524113
041067,43.726261,12.636314
041068,43.828405,12.7247
041069,43.742315,12.908919
041070,43.700587,12.957708
041071,43.810262,12.540175
042001,43.543375,13.386587
042002,43.48012,13.218791
042003,43.49945,12.940096
042004,43.581154,13.026481
042005,43.580495,13.166127
042006,43.531268,13.551574
042007,43.578135,13.352735
042008,43.486758,13.144668
042010,43.464574,13.5467
042011,43.607765,12.976126
042012,43.493058,13.081867
042013,43.316789,12.987124
042014,43.602662,13.324571
042015,43.648816,13.047659
042016,43.445554,13.1156
042017,43.335841,12.904619
042018,43.629397,13.396676
042019,43.436659,13.354474
042020,43.429655,12.934965
042021,43.52198,13.244376
042022,43.439498,13.607021
042023,43.477658,13.121768
042024,43.472357,13.036766
042025,43.562561,13.25007
042026,43.526311,13.06301
042027,43.638863,13.30747
042029,43.48135,13.138378
042030,43.600562,13.26817
042031,43.601097,13.213846
042032,43.510344,13.622637
042033,43.527682,13.441472
042034,43.486136,13.482407
042035,43.612527,13.158061
042036,43.603749,13.058186
042037,43.511158,13.073667
042038,43.525561,13.392073
042040,43.483258,13.068867
042041,43.576061,13.206068
042042,43.454558,13.17277
042043,43.49406,13.311672
042044,43.432655,12.857263
042045,43.714906,13.217742
042046,43.54331,13.037191
042047,43.447683,13.01386
042048,43.524689,13.617846
042049,43.433074,13.1862
042050,43.686813,13.109822
043002,43.392256,13.131157
043003,43.363732,13.346596
043004,43.162552,13.245376
043005,42.994056,13.227769
043006,43.138534,13.224835
043007,43.135764,13.068309
043008,43.132451,13.265977
043009,43.208151,13.053671
043010,42.894492,13.15393
043011,43.108789,13.258026
043012,43.373841,13.216313
043013,43.305523,13.72293
043014,43.16385,13.356982
043015,43.248458,13.509212
043016,43.252208,12.947827
043017,43.036141,13.155455
043019,43.18745,12.932168
043020,43.238301,13.067304
043021,43.066828,13.341016
043022,43.16612,13.416403
043023,43.152978,13.150882
043024,43.25656,13.010514
043025,43.186461,13.48097
043026,43.363832,13.435709
043027,42.955117,12.973869
043028,43.317009,13.635306
043029,43.411159,13.438376
043030,43.34419,13.567594
043031,43.236431,13.595124
043032,43.03195,13.438682
043033,43.314553,13.579508
043034,43.081701,13.042968
043035,43.056915,13.425452
043036,43.221693,13.465335
043038,43.043287,13.048911
043039,43.17905,12.98567
043040,43.375155,13.079069
043041,43.267775,13.347792
043042,43.435082,13.663008
043043,43.366409,13.620695
043044,43.403508,13.548602
043045,43.142983,13.367329
043046,43.53009,12.961252
043047,43.229021,13.177966
043048,43.098644,13.396756
043049,43.03538,13.29831
043050,43.147246,12.94863
043051,43.17743,13.189752
043052,43.071675,12.952386
043053,43.208755,13.28441
043054,43.310556,13.311475
043055,43.196608,13.376571
043056,42.94376,13.137908
043057,42.931232,13.087449
043058,43.066925,13.114974
044001,42.769944,13.410185
044002,42.944936,13.815114
044005,42.89867,13.666387
044006,42.772361,13.296583
044007,42.88342,13.539593
044010,43.032052,13.684987
044011,42.869382,13.713294
044012,42.93935,13.623987
044013,42.898087,13.728042
044014,42.876974,13.748355
044015,42.956852,13.412872
044016,42.984251,13.689988
044017,43.025023,13.858764
044020,42.820247,13.634289
044021,42.963257,13.490948
044023,42.990497,13.86876
044027,42.832248,13.68799
044029,43.05065,13.797209
044031,42.89695,13.793892
044032,42.989851,13.609186
044034,42.970733,13.587305
044036,43.051895,13.75279
044038,42.847389,13.343496
044044,42.899155,13.326859
044045,42.919939,13.834816
044054,42.934821,13.691044
044056,42.899338,13.458377
044063,42.996178,13.761796
044064,42.859947,13.476785
044065,42.954173,13.559359
044066,42.952533,13.880714
044071,42.889126,13.772983
044073,42.882947,13.492285
109001,43.109225,13.799878
109002,42.979965,13.356085
109003,43.091441,13.539652
109004,43.079469,13.814786
109005,43.107052,13.471682
109006,43.092249,13.638768
109007,43.187355,13.540682
109008,43.111711,13.602981
109009,43.109981,13.772857
109010,43.137954,13.587184
109011,43.149772,13.475407
109012,43.067752,13.555684
109013,43.136453,13.468481
109014,42.990049,13.456883
109015,42.943095,13.344831
109016,43.091253,13.630685
109017,43.132253,13.536383
109018,43.232523,13.63158
109019,43.047904,13.528534
109020,43.017838,13.537432
109021,43.02826,13.580155
109022,43.084754,13.719887
109023,43.189355,13.575383
109024,43.202656,13.672885
109025,43.050066,13.631002
109026,43.120653,13.487582
109027,43.062052,13.590085
109028,43.085554,13.730988
109029,43.030052,13.605986
109030,43.099164,13.840777
109031,43.067741,13.659214
109032,43.101077,13.656781
109033,43.182656,13.793386
109034,43.258962,13.756983
109035,43.161253,13.592905
109036,43.019379,13.496035
109037,43.23474,13.687852
109038,43.081621,13.493764
109039,43.00515,13.444982
109040,43.182855,13.612784
056001,42.743996,11.864988
056002,42.462824,11.820655
056003,42.62698,12.090872
056004,42.249834,12.067374
056005,42.218392,12.193006
056006,42.466074,12.313034
056007,42.272522,12.031662
056008,42.644107,11.984955
056009,42.481928,12.248764
056010,42.219726,12.425942
056011,42.380961,12.233652
056012,42.463963,11.749509
056013,42.546527,11.904755
056014,42.256492,12.177611
056015,42.326625,12.235766
056016,42.331625,12.264366
056017,42.251776,12.371796
056018,42.644972,12.203898
056019,42.559768,12.125758
056020,42.510425,11.771653
056021,42.295226,12.40917
056022,42.605362,12.187658
056023,42.344926,12.355668
056024,42.335126,12.299767
056025,42.226179,12.443181
056026,42.549426,11.725652
056027,42.373287,12.402804
056028,42.643692,11.854888
056029,42.574812,12.204398
056030,42.674529,11.872253
056031,42.544655,11.754014
056032,42.629028,11.827453
056033,42.636231,12.108759
056034,42.533911,11.924912
056035,42.35346,11.606312
056036,42.537925,12.030997
056037,42.266521,11.893759
056038,42.195823,12.308469
056039,42.242824,12.34557
056040,42.692856,11.8164
056041,42.159303,12.138349
056042,42.460598,12.385606
056043,42.517932,11.828273
056044,42.75716,11.830261
056045,42.290242,12.213806
056046,42.282669,12.052525
056047,42.68673,11.906653
056048,42.418761,12.234308
056049,42.247023,12.215067
056050,42.253239,11.759175
056051,42.478206,11.790486
056052,42.420214,11.870261
056053,42.569098,11.81833
056054,42.38397,12.26279
056055,42.413728,12.346567
056056,42.216757,12.095202
056057,42.320534,12.0575
056058,42.383826,12.276766
056059,42.493689,11.945068
056060,42.465427,12.172462
057001,42.694141,13.247683
