pro_com_t,wiki
030072,https://it.wikipedia.org/wiki/Pasian_di_Prato
030073,https://it.wikipedia.org/wiki/Paularo
030074,https://it.wikipedia.org/wiki/Pavia_di_Udine
030075,https://it.wikipedia.org/wiki/Pocenia
030076,https://it.wikipedia.org/wiki/Pontebba
030077,https://it.wikipedia.org/wiki/Porpetto
030078,https://it.wikipedia.org/wiki/Povoletto
030079,https://it.wikipedia.org/wiki/Pozzuolo_del_Friuli
030080,https://it.wikipedia.org/wiki/Pradamano
030081,https://it.wikipedia.org/wiki/Prato_Carnico
030082,https://it.wikipedia.org/wiki/Precenicco
030083,https://it.wikipedia.org/wiki/Premariacco
030084,https://it.wikipedia.org/wiki/Preone
030085,https://it.wikipedia.org/wiki/Prepotto
030086,https://it.wikipedia.org/wiki/Pulfero
030087,https://it.wikipedia.org/wiki/Ragogna
030088,https://it.wikipedia.org/wiki/Ravascletto
030089,https://it.wikipedia.org/wiki/Raveo
030090,https://it.wikipedia.org/wiki/Reana_del_Rojale
030091,https://it.wikipedia.org/wiki/Remanzacco
030092,https://it.wikipedia.org/wiki/Resia
030093,https://it.wikipedia.org/wiki/Resiutta
030094,https://it.wikipedia.org/wiki/Rigolato
030095,https://it.wikipedia.org/wiki/Rive_d'Arcano
030097,https://it.wikipedia.org/wiki/Ronchis
030098,https://it.wikipedia.org/wiki/Ruda
030099,https://it.wikipedia.org/wiki/San_Daniele_del_Friuli
030100,https://it.wikipedia.org/wiki/San_Giorgio_di_Nogaro
030101,https://it.wikipedia.org/wiki/San_Giovanni_al_Natisone
030102,https://it.wikipedia.org/wiki/San_Leonardo
030103,https://it.wikipedia.org/wiki/San_Pietro_al_Natisone
030104,https://it.wikipedia.org/wiki/Santa_Maria_la_Longa
030105,https://it.wikipedia.org/wiki/San_Vito_al_Torre
030106,https://it.wikipedia.org/wiki/San_Vito_di_Fagagna
030107,https://it.wikipedia.org/wiki/Sauris
030108,https://it.wikipedia.org/wiki/Savogna
030109,https://it.wikipedia.org/wiki/Sedegliano
030110,https://it.wikipedia.org/wiki/Socchieve
030111,https://it.wikipedia.org/wiki/Stregna
030112,https://it.wikipedia.org/wiki/Sutrio
030113,https://it.wikipedia.org/wiki/Taipana
030114,https://it.wikipedia.org/wiki/Talmassons
030116,https://it.wikipedia.org/wiki/Tarcento
030117,https://it.wikipedia.org/wiki/Tarvisio
030118,https://it.wikipedia.org/wiki/Tavagnacco
030120,https://it.wikipedia.org/wiki/Terzo_d'Aquileia
030121,https://it.wikipedia.org/wiki/Tolmezzo
030122,https://it.wikipedia.org/wiki/Torreano
030123,https://it.wikipedia.org/wiki/Torviscosa
030124,https://it.wikipedia.org/wiki/Trasaghis
030126,https://it.wikipedia.org/wiki/Treppo_Grande
030127,https://it.wikipedia.org/wiki/Tricesimo
030128,https://it.wikipedia.org/wiki/Trivignano_Udinese
030129,https://it.wikipedia.org/wiki/Udine
030130,https://it.wikipedia.org/wiki/Varmo
030131,https://it.wikipedia.org/wiki/Venzone
030132,https://it.wikipedia.org/wiki/Verzegnis
030133,https://it.wikipedia.org/wiki/Villa_Santina
030135,https://it.wikipedia.org/wiki/Visco
030136,https://it.wikipedia.org/wiki/Zuglio
030137,https://it.wikipedia.org/wiki/Forgaria_nel_Friuli
030138,https://it.wikipedia.org/wiki/Campolongo_Tapogliano
030188,https://it.wikipedia.org/wiki/Rivignano_Teor
030189,https://it.wikipedia.org/wiki/Sappada
030190,https://it.wikipedia.org/wiki/Fiumicello_Villa_Vicentina
030191,https://it.wikipedia.org/wiki/Treppo_Ligosullo
031001,https://it.wikipedia.org/wiki/Capriva_del_Friuli
031002,https://it.wikipedia.org/wiki/Cormons
031003,https://it.wikipedia.org/wiki/Doberdò_del_Lago
031004,https://it.wikipedia.org/wiki/Dolegna_del_Collio
031005,https://it.wikipedia.org/wiki/Farra_d'Isonzo
031006,https://it.wikipedia.org/wiki/Fogliano_Redipuglia
031007,https://it.wikipedia.org/wiki/Gorizia
031008,https://it.wikipedia.org/wiki/Gradisca_d'Isonzo
031009,https://it.wikipedia.org/wiki/Grado
031010,https://it.wikipedia.org/wiki/Mariano_del_Friuli
031011,https://it.wikipedia.org/wiki/Medea
031012,https://it.wikipedia.org/wiki/Monfalcone
031013,https://it.wikipedia.org/wiki/Moraro
031014,https://it.wikipedia.org/wiki/Mossa
031015,https://it.wikipedia.org/wiki/Romans_d'Isonzo
031016,https://it.wikipedia.org/wiki/Ronchi_dei_Legionari
031017,https://it.wikipedia.org/wiki/Sagrado
031018,https://it.wikipedia.org/wiki/San_Canzian_d'Isonzo
031019,https://it.wikipedia.org/wiki/San_Floriano_del_Collio
031020,https://it.wikipedia.org/wiki/San_Lorenzo_Isontino
031021,https://it.wikipedia.org/wiki/San_Pier_d'Isonzo
031022,https://it.wikipedia.org/wiki/Savogna_d'Isonzo
031023,https://it.wikipedia.org/wiki/Staranzano
031024,https://it.wikipedia.org/wiki/Turriaco
031025,https://it.wikipedia.org/wiki/Villesse
032001,https://it.wikipedia.org/wiki/Duino_Aurisina
032002,https://it.wikipedia.org/wiki/Monrupino
032003,https://it.wikipedia.org/wiki/Muggia
032004,https://it.wikipedia.org/wiki/San_Dorligo_della_Valle
032005,https://it.wikipedia.org/wiki/Sgonico
032006,https://it.wikipedia.org/wiki/Trieste
033001,https://it.wikipedia.org/wiki/Agazzano
033002,https://it.wikipedia.org/wiki/Alseno
033003,https://it.wikipedia.org/wiki/Besenzone
033004,https://it.wikipedia.org/wiki/Bettola
033005,https://it.wikipedia.org/wiki/Bobbio
033006,https://it.wikipedia.org/wiki/Borgonovo_Val_Tidone
033007,https://it.wikipedia.org/wiki/Cadeo
033008,https://it.wikipedia.org/wiki/Calendasco
033010,https://it.wikipedia.org/wiki/Caorso
033011,https://it.wikipedia.org/wiki/Carpaneto_Piacentino
033012,https://it.wikipedia.org/wiki/Castell'Arquato
033013,https://it.wikipedia.org/wiki/Castel_San_Giovanni
033014,https://it.wikipedia.org/wiki/Castelvetro_Piacentino
033015,https://it.wikipedia.org/wiki/Cerignale
033016,https://it.wikipedia.org/wiki/Coli
033017,https://it.wikipedia.org/wiki/Corte_Brugnatella
033018,https://it.wikipedia.org/wiki/Cortemaggiore
033019,https://it.wikipedia.org/wiki/Farini
033020,https://it.wikipedia.org/wiki/Ferriere
033021,https://it.wikipedia.org/wiki/Fiorenzuola_d'Arda
033022,https://it.wikipedia.org/wiki/Gazzola
033023,https://it.wikipedia.org/wiki/Gossolengo
033024,https://it.wikipedia.org/wiki/Gragnano_Trebbiense
033025,https://it.wikipedia.org/wiki/Gropparello
033026,https://it.wikipedia.org/wiki/Lugagnano_Val_d'Arda
033027,https://it.wikipedia.org/wiki/Monticelli_d'Ongina
033028,https://it.wikipedia.org/wiki/Morfasso
033030,https://it.wikipedia.org/wiki/Ottone
033032,https://it.wikipedia.org/wiki/Piacenza
033033,https://it.wikipedia.org/wiki/Pianello_Val_Tidone
033034,https://it.wikipedia.org/wiki/Piozzano
033035,https://it.wikipedia.org/wiki/Podenzano
033036,https://it.wikipedia.org/wiki/Ponte_dell'Olio
033037,https://it.wikipedia.org/wiki/Pontenure
033038,https://it.wikipedia.org/wiki/Rivergaro
033039,https://it.wikipedia.org/wiki/Rottofreno
033040,https://it.wikipedia.org/wiki/San_Giorgio_Piacentino
033041,https://it.wikipedia.org/wiki/San_Pietro_in_Cerro
033042,https://it.wikipedia.org/wiki/Sarmato
033043,https://it.wikipedia.org/wiki/Travo
033044,https://it.wikipedia.org/wiki/Vernasca
033045,https://it.wikipedia.org/wiki/Vigolzone
033046,https://it.wikipedia.org/wiki/Villanova_sull'Arda
033047,https://it.wikipedia.org/wiki/Zerba
033048,https://it.wikipedia.org/wiki/Ziano_Piacentino
033049,https://it.wikipedia.org/wiki/Alta_Val_Tidone
034001,https://it.wikipedia.org/wiki/Albareto
034002,https://it.wikipedia.org/wiki/Bardi
034003,https://it.wikipedia.org/wiki/Bedonia
034004,https://it.wikipedia.org/wiki/Berceto
034005,https://it.wikipedia.org/wiki/Bore
034006,https://it.wikipedia.org/wiki/Borgo_Val_di_Taro
034007,https://it.wikipedia.org/wiki/Busseto
034008,https://it.wikipedia.org/wiki/Calestano
034009,https://it.wikipedia.org/wiki/Collecchio
034010,https://it.wikipedia.org/wiki/Colorno
034011,https://it.wikipedia.org/wiki/Compiano
034012,https://it.wikipedia.org/wiki/Corniglio
034013,https://it.wikipedia.org/wiki/Felino
034014,https://it.wikipedia.org/wiki/Fidenza
034015,https://it.wikipedia.org/wiki/Fontanellato
034016,https://it.wikipedia.org/wiki/Fontevivo
034017,https://it.wikipedia.org/wiki/Fornovo_di_Taro
034018,https://it.wikipedia.org/wiki/Langhirano
034019,https://it.wikipedia.org/wiki/Lesignano_de'_Bagni
034020,https://it.wikipedia.org/wiki/Medesano
034022,https://it.wikipedia.org/wiki/Monchio_delle_Corti
034023,https://it.wikipedia.org/wiki/Montechiarugolo
034024,https://it.wikipedia.org/wiki/Neviano_degli_Arduini
034025,https://it.wikipedia.org/wiki/Noceto
034026,https://it.wikipedia.org/wiki/Palanzano
034027,https://it.wikipedia.org/wiki/Parma
034028,https://it.wikipedia.org/wiki/Pellegrino_Parmense
034030,https://it.wikipedia.org/wiki/Roccabianca
034031,https://it.wikipedia.org/wiki/Sala_Baganza
034032,https://it.wikipedia.org/wiki/Salsomaggiore_Terme
034033,https://it.wikipedia.org/wiki/San_Secondo_Parmense
034035,https://it.wikipedia.org/wiki/Solignano
034036,https://it.wikipedia.org/wiki/Soragna
034038,https://it.wikipedia.org/wiki/Terenzo
034039,https://it.wikipedia.org/wiki/Tizzano_Val_Parma
034040,https://it.wikipedia.org/wiki/Tornolo
034041,https://it.wikipedia.org/wiki/Torrile
034042,https://it.wikipedia.org/wiki/Traversetolo
034044,https://it.wikipedia.org/wiki/Valmozzola
034045,https://it.wikipedia.org/wiki/Varano_de'_Melegari
034046,https://it.wikipedia.org/wiki/Varsi
034049,https://it.wikipedia.org/wiki/Sissa_Trecasali
034050,https://it.wikipedia.org/wiki/Polesine_Zibello
034051,https://it.wikipedia.org/wiki/Sorbolo_Mezzani
035001,https://it.wikipedia.org/wiki/Albinea
035002,https://it.wikipedia.org/wiki/Bagnolo_in_Piano
035003,https://it.wikipedia.org/wiki/Baiso
035004,https://it.wikipedia.org/wiki/Bibbiano
035005,https://it.wikipedia.org/wiki/Boretto
035006,https://it.wikipedia.org/wiki/Brescello
035008,https://it.wikipedia.org/wiki/Cadelbosco_di_Sopra
035009,https://it.wikipedia.org/wiki/Campagnola_Emilia
035010,https://it.wikipedia.org/wiki/Campegine
035011,https://it.wikipedia.org/wiki/Carpineti
035012,https://it.wikipedia.org/wiki/Casalgrande
035013,https://it.wikipedia.org/wiki/Casina
035014,https://it.wikipedia.org/wiki/Castellarano
035015,https://it.wikipedia.org/wiki/Castelnovo_di_Sotto
035016,https://it.wikipedia.org/wiki/Castelnovo_ne'_Monti
035017,https://it.wikipedia.org/wiki/Cavriago
035018,https://it.wikipedia.org/wiki/Canossa
035020,https://it.wikipedia.org/wiki/Correggio
035021,https://it.wikipedia.org/wiki/Fabbrico
035022,https://it.wikipedia.org/wiki/Gattatico
035023,https://it.wikipedia.org/wiki/Gualtieri
035024,https://it.wikipedia.org/wiki/Guastalla
035026,https://it.wikipedia.org/wiki/Luzzara
035027,https://it.wikipedia.org/wiki/Montecchio_Emilia
035028,https://it.wikipedia.org/wiki/Novellara
035029,https://it.wikipedia.org/wiki/Poviglio
035030,https://it.wikipedia.org/wiki/Quattro_Castella
035032,https://it.wikipedia.org/wiki/Reggiolo
035033,https://it.wikipedia.org/wiki/Reggio_nell'Emilia
035034,https://it.wikipedia.org/wiki/Rio_Saliceto
035035,https://it.wikipedia.org/wiki/Rolo
035036,https://it.wikipedia.org/wiki/Rubiera
035037,https://it.wikipedia.org/wiki/San_Martino_in_Rio
035038,https://it.wikipedia.org/wiki/San_Polo_d'Enza
035039,https://it.wikipedia.org/wiki/Sant'Ilario_d'Enza
035040,https://it.wikipedia.org/wiki/Scandiano
035041,https://it.wikipedia.org/wiki/Toano
035042,https://it.wikipedia.org/wiki/Vetto
035043,https://it.wikipedia.org/wiki/Vezzano_sul_Crostolo
035044,https://it.wikipedia.org/wiki/Viano
035045,https://it.wikipedia.org/wiki/Villa_Minozzo
035046,https://it.wikipedia.org/wiki/Ventasso
036001,https://it.wikipedia.org/wiki/Bastiglia
036002,https://it.wikipedia.org/wiki/Bomporto
036003,https://it.wikipedia.org/wiki/Campogalliano
036004,https://it.wikipedia.org/wiki/Camposanto
036005,https://it.wikipedia.org/wiki/Carpi
036006,https://it.wikipedia.org/wiki/Castelfranco_Emilia
036007,https://it.wikipedia.org/wiki/Castelnuovo_Rangone
036008,https://it.wikipedia.org/wiki/Castelvetro_di_Modena
036009,https://it.wikipedia.org/wiki/Cavezzo
036010,https://it.wikipedia.org/wiki/Concordia_sulla_Secchia
036011,https://it.wikipedia.org/wiki/Fanano
036012,https://it.wikipedia.org/wiki/Finale_Emilia
036013,https://it.wikipedia.org/wiki/Fiorano_Modenese
036014,https://it.wikipedia.org/wiki/Fiumalbo
036015,https://it.wikipedia.org/wiki/Formigine
036016,https://it.wikipedia.org/wiki/Frassinoro
036017,https://it.wikipedia.org/wiki/Guiglia
036018,https://it.wikipedia.org/wiki/Lama_Mocogno
036019,https://it.wikipedia.org/wiki/Maranello
036020,https://it.wikipedia.org/wiki/Marano_sul_Panaro
036021,https://it.wikipedia.org/wiki/Medolla
036022,https://it.wikipedia.org/wiki/Mirandola
036023,https://it.wikipedia.org/wiki/Modena
036024,https://it.wikipedia.org/wiki/Montecreto
036025,https://it.wikipedia.org/wiki/Montefiorino
036026,https://it.wikipedia.org/wiki/Montese
036027,https://it.wikipedia.org/wiki/Nonantola
036028,https://it.wikipedia.org/wiki/Novi_di_Modena
036029,https://it.wikipedia.org/wiki/Palagano
036030,https://it.wikipedia.org/wiki/Pavullo_nel_Frignano
036031,https://it.wikipedia.org/wiki/Pievepelago
036032,https://it.wikipedia.org/wiki/Polinago
036033,https://it.wikipedia.org/wiki/Prignano_sulla_Secchia
036034,https://it.wikipedia.org/wiki/Ravarino
036035,https://it.wikipedia.org/wiki/Riolunato
036036,https://it.wikipedia.org/wiki/San_Cesario_sul_Panaro
036037,https://it.wikipedia.org/wiki/San_Felice_sul_Panaro
036038,https://it.wikipedia.org/wiki/San_Possidonio
036039,https://it.wikipedia.org/wiki/San_Prospero
036040,https://it.wikipedia.org/wiki/Sassuolo
036041,https://it.wikipedia.org/wiki/Savignano_sul_Panaro
036042,https://it.wikipedia.org/wiki/Serramazzoni
036043,https://it.wikipedia.org/wiki/Sestola
036044,https://it.wikipedia.org/wiki/Soliera
036045,https://it.wikipedia.org/wiki/Spilamberto
036046,https://it.wikipedia.org/wiki/Vignola
036047,https://it.wikipedia.org/wiki/Zocca
037001,https://it.wikipedia.org/wiki/Anzola_dell'Emilia
037002,https://it.wikipedia.org/wiki/Argelato
037003,https://it.wikipedia.org/wiki/Baricella
037005,https://it.wikipedia.org/wiki/Bentivoglio
037006,https://it.wikipedia.org/wiki/Bologna
037007,https://it.wikipedia.org/wiki/Borgo_Tossignano
037008,https://it.wikipedia.org/wiki/Budrio
037009,https://it.wikipedia.org/wiki/Calderara_di_Reno
037010,https://it.wikipedia.org/wiki/Camugnano
037011,https://it.wikipedia.org/wiki/Casalecchio_di_Reno
037012,https://it.wikipedia.org/wiki/Casalfiumanese
037013,https://it.wikipedia.org/wiki/Castel_d'Aiano
037014,https://it.wikipedia.org/wiki/Castel_del_Rio
037015,https://it.wikipedia.org/wiki/Castel_di_Casio
037016,https://it.wikipedia.org/wiki/Castel_Guelfo_di_Bologna
037017,https://it.wikipedia.org/wiki/Castello_d'Argile
037019,https://it.wikipedia.org/wiki/Castel_Maggiore
037020,https://it.wikipedia.org/wiki/Castel_San_Pietro_Terme
037021,https://it.wikipedia.org/wiki/Castenaso
037022,https://it.wikipedia.org/wiki/Castiglione_dei_Pepoli
037024,https://it.wikipedia.org/wiki/Crevalcore
037025,https://it.wikipedia.org/wiki/Dozza
037026,https://it.wikipedia.org/wiki/Fontanelice
037027,https://it.wikipedia.org/wiki/Gaggio_Montano
037028,https://it.wikipedia.org/wiki/Galliera
037030,https://it.wikipedia.org/wiki/Granarolo_dell'Emilia
037031,https://it.wikipedia.org/wiki/Grizzana_Morandi
037032,https://it.wikipedia.org/wiki/Imola
037033,https://it.wikipedia.org/wiki/Lizzano_in_Belvedere
037034,https://it.wikipedia.org/wiki/Loiano
037035,https://it.wikipedia.org/wiki/Malalbergo
037036,https://it.wikipedia.org/wiki/Marzabotto
037037,https://it.wikipedia.org/wiki/Medicina
037038,https://it.wikipedia.org/wiki/Minerbio
037039,https://it.wikipedia.org/wiki/Molinella
037040,https://it.wikipedia.org/wiki/Monghidoro
037041,https://it.wikipedia.org/wiki/Monterenzio
037042,https://it.wikipedia.org/wiki/Monte_San_Pietro
037044,https://it.wikipedia.org/wiki/Monzuno
037045,https://it.wikipedia.org/wiki/Mordano
037046,https://it.wikipedia.org/wiki/Ozzano_dell'Emilia
037047,https://it.wikipedia.org/wiki/Pianoro
037048,https://it.wikipedia.org/wiki/Pieve_di_Cento
037050,https://it.wikipedia.org/wiki/Sala_Bolognese
037051,https://it.wikipedia.org/wiki/San_Benedetto_Val_di_Sambro
037052,https://it.wikipedia.org/wiki/San_Giorgio_di_Piano
037053,https://it.wikipedia.org/wiki/San_Giovanni_in_Persiceto
037054,https://it.wikipedia.org/wiki/San_Lazzaro_di_Savena
037055,https://it.wikipedia.org/wiki/San_Pietro_in_Casale
037056,https://it.wikipedia.org/wiki/Sant'Agata_Bolognese
037057,https://it.wikipedia.org/wiki/Sasso_Marconi
037059,https://it.wikipedia.org/wiki/Vergato
037060,https://it.wikipedia.org/wiki/Zola_Predosa
037061,https://it.wikipedia.org/wiki/Valsamoggia
037062,https://it.wikipedia.org/wiki/Alto_Reno_Terme
038001,https://it.wikipedia.org/wiki/Argenta
038003,https://it.wikipedia.org/wiki/Bondeno
038004,https://it.wikipedia.org/wiki/Cento
038005,https://it.wikipedia.org/wiki/Codigoro
038006,https://it.wikipedia.org/wiki/Comacchio
038007,https://it.wikipedia.org/wiki/Copparo
038008,https://it.wikipedia.org/wiki/Ferrara
038010,https://it.wikipedia.org/wiki/Jolanda_di_Savoia
038011,https://it.wikipedia.org/wiki/Lagosanto
038012,https://it.wikipedia.org/wiki/Masi_Torello
038014,https://it.wikipedia.org/wiki/Mesola
038017,https://it.wikipedia.org/wiki/Ostellato
038018,https://it.wikipedia.org/wiki/Poggio_Renatico
038019,https://it.wikipedia.org/wiki/Portomaggiore
038022,https://it.wikipedia.org/wiki/Vigarano_Mainarda
038023,https://it.wikipedia.org/wiki/Voghiera
038025,https://it.wikipedia.org/wiki/Goro
038027,https://it.wikipedia.org/wiki/Fiscaglia
038028,https://it.wikipedia.org/wiki/Terre_del_Reno
038029,https://it.wikipedia.org/wiki/Riva_del_Po
038030,https://it.wikipedia.org/wiki/Tresignana
039001,https://it.wikipedia.org/wiki/Alfonsine
039002,https://it.wikipedia.org/wiki/Bagnacavallo
039003,https://it.wikipedia.org/wiki/Bagnara_di_Romagna
039004,https://it.wikipedia.org/wiki/Brisighella
039005,https://it.wikipedia.org/wiki/Casola_Valsenio
039006,https://it.wikipedia.org/wiki/Castel_Bolognese
039007,https://it.wikipedia.org/wiki/Cervia
039008,https://it.wikipedia.org/wiki/Conselice
039009,https://it.wikipedia.org/wiki/Cotignola
039010,https://it.wikipedia.org/wiki/Faenza
039011,https://it.wikipedia.org/wiki/Fusignano
039012,https://it.wikipedia.org/wiki/Lugo
039013,https://it.wikipedia.org/wiki/Massa_Lombarda
039014,https://it.wikipedia.org/wiki/Ravenna
039015,https://it.wikipedia.org/wiki/Riolo_Terme
039016,https://it.wikipedia.org/wiki/Russi
039017,https://it.wikipedia.org/wiki/Sant'Agata_sul_Santerno
039018,https://it.wikipedia.org/wiki/Solarolo
040001,https://it.wikipedia.org/wiki/Bagno_di_Romagna
040003,https://it.wikipedia.org/wiki/Bertinoro
040004,https://it.wikipedia.org/wiki/Borghi
040005,https://it.wikipedia.org/wiki/Castrocaro_Terme_e_Terra_del_Sole
040007,https://it.wikipedia.org/wiki/Cesena
040008,https://it.wikipedia.org/wiki/Cesenatico
040009,https://it.wikipedia.org/wiki/Civitella_di_Romagna
040011,https://it.wikipedia.org/wiki/Dovadola
040012,https://it.wikipedia.org/wiki/Forlì
040013,https://it.wikipedia.org/wiki/Forlimpopoli
040014,https://it.wikipedia.org/wiki/Galeata
040015,https://it.wikipedia.org/wiki/Gambettola
040016,https://it.wikipedia.org/wiki/Gatteo
040018,https://it.wikipedia.org/wiki/Longiano
040019,https://it.wikipedia.org/wiki/Meldola
040020,https://it.wikipedia.org/wiki/Mercato_Saraceno
040022,https://it.wikipedia.org/wiki/Modigliana
040028,https://it.wikipedia.org/wiki/Montiano
040031,https://it.wikipedia.org/wiki/Portico_e_San_Benedetto
040032,https://it.wikipedia.org/wiki/Predappio
040033,https://it.wikipedia.org/wiki/Premilcuore
040036,https://it.wikipedia.org/wiki/Rocca_San_Casciano
040037,https://it.wikipedia.org/wiki/Roncofreddo
040041,https://it.wikipedia.org/wiki/San_Mauro_Pascoli
040043,https://it.wikipedia.org/wiki/Santa_Sofia
040044,https://it.wikipedia.org/wiki/Sarsina
040045,https://it.wikipedia.org/wiki/Savignano_sul_Rubicone
040046,https://it.wikipedia.org/wiki/Sogliano_al_Rubicone
040049,https://it.wikipedia.org/wiki/Tredozio
040050,https://it.wikipedia.org/wiki/Verghereto
041001,https://it.wikipedia.org/wiki/Acqualagna
041002,https://it.wikipedia.org/wiki/Apecchio
041005,https://it.wikipedia.org/wiki/Belforte_all'Isauro
041006,https://it.wikipedia.org/wiki/Borgo_Pace
041007,https://it.wikipedia.org/wiki/Cagli
041008,https://it.wikipedia.org/wiki/Cantiano
041009,https://it.wikipedia.org/wiki/Carpegna
041010,https://it.wikipedia.org/wiki/Cartoceto
041013,https://it.wikipedia.org/wiki/Fano
041014,https://it.wikipedia.org/wiki/Fermignano
041015,https://it.wikipedia.org/wiki/Fossombrone
041016,https://it.wikipedia.org/wiki/Fratte_Rosa
041017,https://it.wikipedia.org/wiki/Frontino
041018,https://it.wikipedia.org/wiki/Frontone
041019,https://it.wikipedia.org/wiki/Gabicce_Mare
041020,https://it.wikipedia.org/wiki/Gradara
041021,https://it.wikipedia.org/wiki/Isola_del_Piano
041022,https://it.wikipedia.org/wiki/Lunano
041023,https://it.wikipedia.org/wiki/Macerata_Feltria
041025,https://it.wikipedia.org/wiki/Mercatello_sul_Metauro
041026,https://it.wikipedia.org/wiki/Mercatino_Conca
041027,https://it.wikipedia.org/wiki/Mombaroccio
041028,https://it.wikipedia.org/wiki/Mondavio
041029,https://it.wikipedia.org/wiki/Mondolfo
041030,https://it.wikipedia.org/wiki/Montecalvo_in_Foglia
041031,https://it.wikipedia.org/wiki/Monte_Cerignone
041033,https://it.wikipedia.org/wiki/Montecopiolo
041034,https://it.wikipedia.org/wiki/Montefelcino
041035,https://it.wikipedia.org/wiki/Monte_Grimano_Terme
041036,https://it.wikipedia.org/wiki/Montelabbate
041038,https://it.wikipedia.org/wiki/Monte_Porzio
041041,https://it.wikipedia.org/wiki/Peglio
041043,https://it.wikipedia.org/wiki/Pergola
041044,https://it.wikipedia.org/wiki/Pesaro
041045,https://it.wikipedia.org/wiki/Petriano
041047,https://it.wikipedia.org/wiki/Piandimeleto
041048,https://it.wikipedia.org/wiki/Pietrarubbia
041049,https://it.wikipedia.org/wiki/Piobbico
041051,https://it.wikipedia.org/wiki/San_Costanzo
041054,https://it.wikipedia.org/wiki/San_Lorenzo_in_Campo
041057,https://it.wikipedia.org/wiki/Sant'Angelo_in_Vado
041058,https://it.wikipedia.org/wiki/Sant'Ippolito
041060,https://it.wikipedia.org/wiki/Sassofeltrio
041061,https://it.wikipedia.org/wiki/Serra_Sant'Abbondio
041064,https://it.wikipedia.org/wiki/Tavoleto
041065,https://it.wikipedia.org/wiki/Tavullia
041066,https://it.wikipedia.org/wiki/Urbania
041067,https://it.wikipedia.org/wiki/Urbino
041068,https://it.wikipedia.org/wiki/Vallefoglia
041069,https://it.wikipedia.org/wiki/Colli_al_Metauro
041070,https://it.wikipedia.org/wiki/Terre_Roveresche
041071,https://it.wikipedia.org/wiki/Sassocorvaro_Auditore
042001,https://it.wikipedia.org/wiki/Agugliano
042002,https://it.wikipedia.org/wiki/Ancona
042003,https://it.wikipedia.org/wiki/Arcevia
042004,https://it.wikipedia.org/wiki/Barbara
042005,https://it.wikipedia.org/wiki/Belvedere_Ostrense
042006,https://it.wikipedia.org/wiki/Camerano
042007,https://it.wikipedia.org/wiki/Camerata_Picena
042008,https://it.wikipedia.org/wiki/Castelbellino
042010,https://it.wikipedia.org/wiki/Castelfidardo
042011,https://it.wikipedia.org/wiki/Castelleone_di_Suasa
042012,https://it.wikipedia.org/wiki/Castelplanio
042013,https://it.wikipedia.org/wiki/Cerreto_d'Esi
042014,https://it.wikipedia.org/wiki/Chiaravalle
042015,https://it.wikipedia.org/wiki/Corinaldo
042016,https://it.wikipedia.org/wiki/Cupramontana
042017,https://it.wikipedia.org/wiki/Fabriano
042018,https://it.wikipedia.org/wiki/Falconara_Marittima
042019,https://it.wikipedia.org/wiki/Filottrano
042020,https://it.wikipedia.org/wiki/Genga
042021,https://it.wikipedia.org/wiki/Jesi
042022,https://it.wikipedia.org/wiki/Loreto
042023,https://it.wikipedia.org/wiki/Maiolati_Spontini
042024,https://it.wikipedia.org/wiki/Mergo
042025,https://it.wikipedia.org/wiki/Monsano
042026,https://it.wikipedia.org/wiki/Montecarotto
042027,https://it.wikipedia.org/wiki/Montemarciano
042029,https://it.wikipedia.org/wiki/Monte_Roberto
042030,https://it.wikipedia.org/wiki/Monte_San_Vito
042031,https://it.wikipedia.org/wiki/Morro_d'Alba
042032,https://it.wikipedia.org/wiki/Numana
042033,https://it.wikipedia.org/wiki/Offagna
042034,https://it.wikipedia.org/wiki/Osimo
042035,https://it.wikipedia.org/wiki/Ostra
042036,https://it.wikipedia.org/wiki/Ostra_Vetere
042037,https://it.wikipedia.org/wiki/Poggio_San_Marcello
042038,https://it.wikipedia.org/wiki/Polverigi
042040,https://it.wikipedia.org/wiki/Rosora
042041,https://it.wikipedia.org/wiki/San_Marcello
042042,https://it.wikipedia.org/wiki/San_Paolo_di_Jesi
042043,https://it.wikipedia.org/wiki/Santa_Maria_Nuova
042044,https://it.wikipedia.org/wiki/Sassoferrato
042045,https://it.wikipedia.org/wiki/Senigallia
042046,https://it.wikipedia.org/wiki/Serra_de'_Conti
042047,https://it.wikipedia.org/wiki/Serra_San_Quirico
042048,https://it.wikipedia.org/wiki/Sirolo
042049,https://it.wikipedia.org/wiki/Staffolo
042050,https://it.wikipedia.org/wiki/Trecastelli
043002,https://it.wikipedia.org/wiki/Apiro
043003,https://it.wikipedia.org/wiki/Appignano
043004,https://it.wikipedia.org/wiki/Belforte_del_Chienti
043005,https://it.wikipedia.org/wiki/Bolognola
043006,https://it.wikipedia.org/wiki/Caldarola
043007,https://it.wikipedia.org/wiki/Camerino
043008,https://it.wikipedia.org/wiki/Camporotondo_di_Fiastrone
043009,https://it.wikipedia.org/wiki/Castelraimondo
043010,https://it.wikipedia.org/wiki/Castelsantangelo_sul_Nera
043011,https://it.wikipedia.org/wiki/Cessapalombo
043012,https://it.wikipedia.org/wiki/Cingoli
043013,https://it.wikipedia.org/wiki/Civitanova_Marche
043014,https://it.wikipedia.org/wiki/Colmurano
043015,https://it.wikipedia.org/wiki/Corridonia
043016,https://it.wikipedia.org/wiki/Esanatoglia
