comune,comune_codice_istat,nome_file,nome_cod_istat,link_stemma_cod_istat_ods,link_stemma_nomi_ods,link_stemma_araldica
Colturano,15082,colturano-1.jpg,015082.jpg,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_cod_istat/015082.jpg,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_nomi_comuni/comuni/colturano-1.jpg,https://i0.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/colturano-1.jpg?fit=224%2C300&ssl=1
Corbetta,15085,corbetta-1.jpg,015085.jpg,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_cod_istat/015085.jpg,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_nomi_comuni/comuni/corbetta-1.jpg,https://i0.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/corbetta-1.jpg?fit=220%2C300&ssl=1
Cormano,15086,cormano-1.jpg,015086.jpg,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_cod_istat/015086.jpg,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_nomi_comuni/comuni/cormano-1.jpg,https://i1.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/cormano-1.jpg?fit=229%2C300&ssl=1
Cornaredo,15087,cornaredo-1.jpg,015087.jpg,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_cod_istat/015087.jpg,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_nomi_comuni/comuni/cornaredo-1.jpg,https://i1.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/cornaredo-1.jpg?fit=257%2C300&ssl=1
Corsico,15093,corsico-1.jpg,015093.jpg,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_cod_istat/015093.jpg,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_nomi_comuni/comuni/corsico-1.jpg,https://i1.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/corsico-1.jpg?fit=220%2C300&ssl=1
Cuggiono,15096,cuggiono-1.jpg,015096.jpg,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_cod_istat/015096.jpg,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_nomi_comuni/comuni/cuggiono-1.jpg,https://i2.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/cuggiono-1.jpg?fit=229%2C300&ssl=1
Cusago,15097,cusago-1.jpg,015097.jpg,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_cod_istat/015097.jpg,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_nomi_comuni/comuni/cusago-1.jpg,https://i1.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/cusago-1.jpg?fit=256%2C300&ssl=1
Cusano Milanino,15098,cusanomilanino-1.jpg,015098.jpg,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_cod_istat/015098.jpg,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_nomi_comuni/comuni/cusanomilanino-1.jpg,https://i0.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/cusanomilanino-1.jpg?fit=227%2C300&ssl=1
Dairago,15099,Dairago.jpg,015099.jpg,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_cod_istat/015099.jpg,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_nomi_comuni/comuni/Dairago.jpg,https://i0.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Dairago.jpg?fit=218%2C300&ssl=1
Dresano,15101,dresano-1.jpg,015101.jpg,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_cod_istat/015101.jpg,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_nomi_comuni/comuni/dresano-1.jpg,https://i1.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/dresano-1.jpg?fit=294%2C300&ssl=1
Gaggiano,15103,gaggiano-1.jpg,015103.jpg,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_cod_istat/015103.jpg,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_nomi_comuni/comuni/gaggiano-1.jpg,https://i2.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/gaggiano-1.jpg?fit=236%2C300&ssl=1
Garbagnate Milanese,15105,garbagnatemilanese-1.jpg,015105.jpg,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_cod_istat/015105.jpg,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_nomi_comuni/comuni/garbagnatemilanese-1.jpg,https://i2.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/garbagnatemilanese-1.jpg?fit=220%2C300&ssl=1
Gessate,15106,Gessate-Stemma.png,015106.png,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_cod_istat/015106.png,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_nomi_comuni/comuni/Gessate-Stemma.png,https://i2.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Gessate-Stemma.png?fit=240%2C300&ssl=1
Gorgonzola,15108,Gorgonzola-Stemma.png,015108.png,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_cod_istat/015108.png,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_nomi_comuni/comuni/Gorgonzola-Stemma.png,https://i2.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Gorgonzola-Stemma.png?fit=229%2C300&ssl=1
Grezzago,15110,Grezzago-Stemma.png,015110.png,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_cod_istat/015110.png,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_nomi_comuni/comuni/Grezzago-Stemma.png,https://i0.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Grezzago-Stemma.png?fit=227%2C300&ssl=1
Gudo Visconti,15112,Gudo-Visconti.jpg,015112.jpg,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_cod_istat/015112.jpg,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_nomi_comuni/comuni/Gudo-Visconti.jpg,https://i1.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Gudo-Visconti.jpg?fit=229%2C300&ssl=1
Inveruno,15113,Inveruno.jpg,015113.jpg,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_cod_istat/015113.jpg,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_nomi_comuni/comuni/Inveruno.jpg,https://i2.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Inveruno.jpg?fit=218%2C300&ssl=1
Inzago,15114,Inzago-Stemma.png,015114.png,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_cod_istat/015114.png,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_nomi_comuni/comuni/Inzago-Stemma.png,https://i1.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Inzago-Stemma.png?fit=227%2C300&ssl=1
Lacchiarella,15115,lacchiarella-1.jpg,015115.jpg,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_cod_istat/015115.jpg,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_nomi_comuni/comuni/lacchiarella-1.jpg,https://i0.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/lacchiarella-1.jpg?fit=227%2C300&ssl=1
Lainate,15116,Lainate-Stemma.png,015116.png,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_cod_istat/015116.png,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_nomi_comuni/comuni/Lainate-Stemma.png,https://i1.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Lainate-Stemma.png?fit=224%2C300&ssl=1
Legnano,15118,Legnano-Stemma.png,015118.png,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_cod_istat/015118.png,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_nomi_comuni/comuni/Legnano-Stemma.png,https://i0.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Legnano-Stemma.png?fit=220%2C300&ssl=1
Liscate,15122,Liscate-Stemma.png,015122.png,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_cod_istat/015122.png,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_nomi_comuni/comuni/Liscate-Stemma.png,https://i1.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Liscate-Stemma.png?fit=220%2C300&ssl=1
Locate di Triulzi,15125,Locate_di_Triulzi-Stemma.png,015125.png,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_cod_istat/015125.png,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_nomi_comuni/comuni/Locate_di_Triulzi-Stemma.png,https://i2.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Locate_di_Triulzi-Stemma.png?fit=267%2C300&ssl=1
Magenta,15130,Magenta-Stemma.png,015130.png,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_cod_istat/015130.png,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_nomi_comuni/comuni/Magenta-Stemma.png,https://i1.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Magenta-Stemma.png?fit=238%2C300&ssl=1
Magnago,15131,Magnago.jpg,015131.jpg,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_cod_istat/015131.jpg,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_nomi_comuni/comuni/Magnago.jpg,https://i1.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Magnago.jpg?fit=218%2C300&ssl=1
Marcallo con Casone,15134,marcalloconcasone.jpg,015134.jpg,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_cod_istat/015134.jpg,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_nomi_comuni/comuni/marcalloconcasone.jpg,https://i2.wp.com/www.araldicacivica.it/wp-content/uploads/2016/05/marcalloconcasone.jpg?fit=227%2C300&ssl=1
Masate,15136,masate0.png,015136.png,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_cod_istat/015136.png,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_nomi_comuni/comuni/masate0.png,https://i2.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/masate0.png?fit=201%2C300&ssl=1
Mediglia,15139,Mediglia.jpg,015139.jpg,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_cod_istat/015139.jpg,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_nomi_comuni/comuni/Mediglia.jpg,https://i1.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Mediglia.jpg?fit=218%2C300&ssl=1
Melegnano,15140,melegnano.jpg,015140.jpg,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_cod_istat/015140.jpg,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_nomi_comuni/comuni/melegnano.jpg,https://i2.wp.com/www.araldicacivica.it/wp-content/uploads/2016/05/melegnano.jpg?fit=220%2C300&ssl=1
Melzo,15142,Melzo-Stemma.png,015142.png,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_cod_istat/015142.png,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_nomi_comuni/comuni/Melzo-Stemma.png,https://i0.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Melzo-Stemma.png?fit=229%2C300&ssl=1
Mesero,15144,Mesero.jpg,015144.jpg,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_cod_istat/015144.jpg,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_nomi_comuni/comuni/Mesero.jpg,https://i2.wp.com/www.araldicacivica.it/wp-content/uploads/2016/05/Mesero.jpg?fit=218%2C300&ssl=1
Milano,15146,Milano-.jpg,015146.jpg,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_cod_istat/015146.jpg,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_nomi_comuni/comuni/Milano-.jpg,https://i2.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Milano-.jpg?fit=232%2C300&ssl=1
Morimondo,15150,Morimondo.jpg,015150.jpg,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_cod_istat/015150.jpg,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_nomi_comuni/comuni/Morimondo.jpg,https://i1.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Morimondo.jpg?fit=244%2C300&ssl=1
Motta Visconti,15151,Motta_Visconti-Stemma.png,015151.png,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_cod_istat/015151.png,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_nomi_comuni/comuni/Motta_Visconti-Stemma.png,https://i1.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Motta_Visconti-Stemma.png?fit=226%2C300&ssl=1
Nerviano,15154,Nerviano-Stemma.png,015154.png,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_cod_istat/015154.png,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_nomi_comuni/comuni/Nerviano-Stemma.png,https://i0.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Nerviano-Stemma.png?fit=240%2C300&ssl=1
Nosate,15155,Nosate-Stemma.png,015155.png,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_cod_istat/015155.png,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_nomi_comuni/comuni/Nosate-Stemma.png,https://i2.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Nosate-Stemma.png?fit=229%2C300&ssl=1
Novate Milanese,15157,Novate_Milanese-Stemma.png,015157.png,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_cod_istat/015157.png,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_nomi_comuni/comuni/Novate_Milanese-Stemma.png,https://i0.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Novate_Milanese-Stemma.png?fit=220%2C300&ssl=1
Noviglio,15158,Noviglio-Stemma.png,015158.png,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_cod_istat/015158.png,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_nomi_comuni/comuni/Noviglio-Stemma.png,https://i1.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Noviglio-Stemma.png?fit=227%2C300&ssl=1
Opera,15159,Opera-Stemma.gif,015159.gif,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_cod_istat/015159.gif,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_nomi_comuni/comuni/Opera-Stemma.gif,https://i1.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Opera-Stemma.gif?fit=229%2C300&ssl=1
Ossona,15164,Ossona-Stemma.png,015164.png,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_cod_istat/015164.png,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_nomi_comuni/comuni/Ossona-Stemma.png,https://i2.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Ossona-Stemma.png?fit=229%2C300&ssl=1
Ozzero,15165,Ozzero-Stemma.png,015165.png,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_cod_istat/015165.png,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_nomi_comuni/comuni/Ozzero-Stemma.png,https://i0.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Ozzero-Stemma.png?fit=227%2C300&ssl=1
Paderno Dugnano,15166,Paderno_dugnano-Stemma.png,015166.png,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_cod_istat/015166.png,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_nomi_comuni/comuni/Paderno_dugnano-Stemma.png,https://i1.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Paderno_dugnano-Stemma.png?fit=218%2C300&ssl=1
Pantigliate,15167,Pantigliate-Stemma.png,015167.png,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_cod_istat/015167.png,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_nomi_comuni/comuni/Pantigliate-Stemma.png,https://i1.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Pantigliate-Stemma.png?fit=229%2C300&ssl=1
Parabiago,15168,Parabiago-Stemma.png,015168.png,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_cod_istat/015168.png,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_nomi_comuni/comuni/Parabiago-Stemma.png,https://i1.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Parabiago-Stemma.png?fit=251%2C300&ssl=1
Paullo,15169,Paullo-Stemma.png,015169.png,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_cod_istat/015169.png,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_nomi_comuni/comuni/Paullo-Stemma.png,https://i1.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Paullo-Stemma.png?fit=227%2C300&ssl=1
Pero,15170,Pero_Italia-Stemma.png,015170.png,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_cod_istat/015170.png,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_nomi_comuni/comuni/Pero_Italia-Stemma.png,https://i0.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Pero_Italia-Stemma.png?fit=235%2C300&ssl=1
Peschiera Borromeo,15171,Peschiera_Borromeo-Stemma.png,015171.png,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_cod_istat/015171.png,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_nomi_comuni/comuni/Peschiera_Borromeo-Stemma.png,https://i1.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Peschiera_Borromeo-Stemma.png?fit=229%2C300&ssl=1
Pessano con Bornago,15172,Pessano_con_Bornago-Stemma.png,015172.png,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_cod_istat/015172.png,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_nomi_comuni/comuni/Pessano_con_Bornago-Stemma.png,https://i2.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Pessano_con_Bornago-Stemma.png?fit=227%2C300&ssl=1
Pieve Emanuele,15173,Pieve_Emanuele-Stemma.png,015173.png,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_cod_istat/015173.png,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_nomi_comuni/comuni/Pieve_Emanuele-Stemma.png,https://i0.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Pieve_Emanuele-Stemma.png?fit=229%2C300&ssl=1
Pioltello,15175,Pioltello-Stemma.png,015175.png,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_cod_istat/015175.png,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_nomi_comuni/comuni/Pioltello-Stemma.png,https://i1.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Pioltello-Stemma.png?fit=229%2C300&ssl=1
Pogliano Milanese,15176,Pogliano_Milanese-Stemma.png,015176.png,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_cod_istat/015176.png,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_nomi_comuni/comuni/Pogliano_Milanese-Stemma.png,https://i2.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Pogliano_Milanese-Stemma.png?fit=227%2C300&ssl=1
Pozzo d'Adda,15177,Pozzo_dAdda-Stemma.png,015177.png,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_cod_istat/015177.png,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_nomi_comuni/comuni/Pozzo_dAdda-Stemma.png,https://i1.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Pozzo_dAdda-Stemma.png?fit=227%2C300&ssl=1
Pozzuolo Martesana,15178,Pozzuolo_Martesana-Stemma.png,015178.png,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_cod_istat/015178.png,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_nomi_comuni/comuni/Pozzuolo_Martesana-Stemma.png,https://i0.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Pozzuolo_Martesana-Stemma.png?fit=300%2C300&ssl=1
