pro_com_t,<5,>=5,totale
041029,504,13803,14307
041030,130,2593,2723
041031,20,616,636
041033,30,1034,1064
041034,69,2448,2517
041035,25,1050,1075
041036,305,6628,6933
041038,89,2712,2801
041041,22,629,651
041043,178,5671,5849
041044,3033,92917,95950
041045,130,2638,2768
041047,101,1953,2054
041048,16,594,610
041049,50,1789,1839
041051,166,4417,4583
041054,100,3076,3176
041057,161,3758,3919
041058,53,1410,1463
041060,48,1304,1352
041061,12,932,944
041064,31,821,852
041065,308,7570,7878
041066,265,6621,6886
041067,396,13611,14007
041068,610,14298,14908
041069,537,11665,12202
041070,169,4974,5143
041071,202,4668,4870
042001,163,4584,4747
042002,3400,95873,99273
042003,97,4175,4272
042004,50,1231,1281
042005,86,2047,2133
042006,247,6913,7160
042007,95,2430,2525
042008,198,4758,4956
042010,731,17786,18517
042011,48,1549,1597
042012,134,3331,3465
042013,79,3407,3486
042014,477,13912,14389
042015,174,4674,4848
042016,138,4280,4418
042017,978,28506,29484
042018,808,24919,25727
042019,319,8715,9034
042020,47,1632,1679
042021,1338,38102,39440
042022,441,12384,12825
042023,198,5952,6150
042024,27,964,991
042025,121,3178,3299
042026,72,1773,1845
042027,303,9593,9896
042029,142,2910,3052
042030,224,6520,6744
042031,53,1760,1813
042032,99,3642,3741
042033,82,1969,2051
042034,1387,33439,34826
042035,247,6217,6464
042036,78,3047,3125
042037,22,626,648
042038,201,4383,4584
042040,68,1822,1890
042041,71,1912,1983
042042,34,886,920
042043,139,3909,4048
042044,202,6674,6876
042045,1361,42962,44323
042046,144,3506,3650
042047,82,2514,2596
042048,138,3931,4069
042049,86,2026,2112
042050,294,7173,7467
043002,62,2011,2073
043003,151,3914,4065
043004,56,1771,1827
043005,9,144,153
043006,66,1618,1684
043007,181,6131,6312
043008,8,503,511
043009,129,4235,4364
043010,1,240,241
043011,15,428,443
043012,346,9451,9797
043013,1609,40285,41894
043014,40,1150,1190
043015,627,14314,14941
043016,61,1856,1917
043017,12,630,642
043019,34,1254,1288
043020,17,521,538
043021,34,702,736
043022,47,2156,2203
043023,1443,39636,41079
043024,305,9059,9364
043025,193,4214,4407
043026,257,6704,6961
043027,2,106,108
043028,347,7037,7384
043029,113,3202,3315
043030,133,3303,3436
043031,336,7207,7543
043032,14,683,697
043033,433,9546,9979
043034,30,819,849
043035,26,966,992
043036,74,1794,1868
043038,38,1246,1284
043039,30,971,1001
043040,2,219,221
043041,235,6115,6350
043042,530,11633,12163
043043,553,15099,15652
043044,724,20141,20865
043045,30,789,819
043046,79,3070,3149
043047,407,11602,12009
043048,36,1249,1285
043049,96,2984,3080
043050,13,403,416
043051,29,881,910
043052,35,996,1031
043053,621,17877,18498
043054,306,8817,9123
043055,65,2383,2448
043056,7,374,381
043057,30,975,1005
043058,23,896,919
044001,67,2508,2575
044002,103,3565,3668
044005,52,1656,1708
044006,24,1016,1040
044007,1295,45259,46554
044010,21,964,985
044011,364,8094,8458
044012,75,2564,2639
044013,69,2201,2270
044014,162,3493,3655
044015,123,2858,2981
044016,16,856,872
044017,175,5180,5355
044020,336,8580,8916
044021,26,1149,1175
044023,577,15383,15960
044027,74,2231,2305
044029,61,1590,1651
044031,184,4302,4486
044032,56,1908,1964
044034,12,467,479
044036,51,1940,1991
044038,9,454,463
044044,17,529,546
044045,587,12233,12820
044054,115,4655,4770
044056,1,164,165
044063,136,3925,4061
044064,75,1851,1926
044065,17,817,834
044066,1514,45462,46976
044071,241,7007,7248
044073,59,1870,1929
045001,360,10421,10781
045002,35,1700,1735
045003,1768,59065,60833
045004,22,966,988
045005,14,658,672
045006,65,2144,2209
045007,154,7146,7300
045008,115,4514,4629
045009,157,4647,4804
045010,2070,64907,66977
045011,323,9727,10050
045012,55,2238,2293
045013,57,2049,2106
045014,190,6760,6950
045015,56,1869,1925
045016,128,4464,4592
045017,14,978,992
046001,673,14946,15619
046002,138,5491,5629
046003,304,9270,9574
046004,187,6532,6719
046005,955,30806,31761
046006,49,2013,2062
046007,1684,44705,46389
046008,11,511,522
046009,181,5504,5685
046010,49,1651,1700
046011,129,5032,5161
046013,151,7066,7217
046014,19,548,567
046015,114,3466,3580
046017,3031,86347,89378
046018,689,21262,21951
046019,34,1819,1853
046020,30,988,1018
046021,169,4184,4353
046022,73,3269,3342
046023,33,2145,2178
046024,635,22486,23121
046025,65,2253,2318
046026,351,8479,8830
046027,38,1330,1368
046028,393,12163,12556
046030,72,2826,2898
046031,18,847,865
046033,1987,59264,61251
046034,66,1428,1494
046035,36,1205,1241
046036,14,737,751
046037,17,989,1006
047002,727,17385,18112
047003,279,8489,8768
047005,214,7158,7372
047006,201,6078,6279
047007,108,3022,3130
047008,236,7471,7707
047009,766,20133,20899
047010,348,10409,10757
047011,735,19717,20452
047012,674,18576,19250
047013,289,8878,9167
047014,3043,86686,89729
047016,312,8480,8792
047017,1065,25859,26924
047018,30,1414,1444
047020,415,11249,11664
047021,223,5389,5612
047022,156,4349,4505
047023,43,1930,1973
047024,159,7550,7709
048001,789,24534,25323
048002,425,10445,10870
048004,669,17538,18207
048005,728,17692,18420
048006,1947,45924,47871
048008,300,7556,7856
048010,683,16754,17437
048011,392,10540,10932
048012,502,15130,15632
048013,151,5288,5439
048014,1646,47028,48674
048015,459,13386,13845
048017,12709,355710,368419
048018,114,4385,4499
048019,794,22196,22990
048020,161,4631,4792
048021,445,12981,13426
048022,492,14005,14497
048024,746,19068,19814
048025,44,1789,1833
048026,80,2874,2954
048027,109,3396,3505
048028,532,13737,14269
048030,434,12808,13242
048031,30,1081,1111
048032,253,7460,7713
048033,710,19767,20477
048035,601,15933,16534
048036,298,8317,8615
048037,206,6959,7165
048038,555,16135,16690
048039,30,1037,1067
048041,1692,48768,50460
048043,1758,47557,49315
048044,741,18470,19211
048046,187,5000,5187
048049,244,7812,8056
048050,464,14280,14744
048052,798,22518,23316
048053,442,11629,12071
048054,384,11569,11953
049001,130,3055,3185
049002,366,12219,12585
049003,157,4553,4710
049004,136,3721,3857
049005,13,378,391
049006,303,8489,8792
049007,899,27083,27982
049008,562,15819,16381
049009,5140,150230,155370
049010,41,2009,2050
049011,56,1838,1894
049012,877,31771,32648
049013,114,3590,3704
049014,420,11494,11914
049017,852,29286,30138
049018,187,6386,6573
049019,15,474,489
049020,95,2890,2985
049021,91,3257,3348
050001,391,8153,8544
050002,172,5366,5538
050003,219,6153,6372
050004,544,12156,12700
050005,268,6095,6363
050006,36,1017,1053
050008,1705,43300,45005
050009,512,12907,13419
050010,67,1810,1877
050011,79,2042,2121
050012,34,1284,1318
050014,113,3534,3647
050015,32,1136,1168
050016,26,1246,1272
050019,59,1624,1683
050020,78,2056,2134
050021,24,723,747
050022,439,10621,11060
050023,22,607,629
050024,140,4379,4519
050025,159,4490,4649
050026,2970,86999,89969
050027,190,5283,5473
050028,618,14848,15466
050029,1170,28100,29270
050030,55,1499,1554
050031,935,29980,30915
050032,1019,26766,27785
050033,719,13830,14549
050034,35,1572,1607
050035,560,12747,13307
050036,147,4292,4439
050037,383,11550,11933
050038,320,8221,8541
050039,249,9581,9830
050040,377,11757,12134
050041,188,5205,5393
051001,189,5239,5428
051002,3343,94030,97373
051003,27,969,996
051004,400,11446,11846
051005,347,9600,9947
051006,189,5022,5211
051007,39,1322,1361
051008,85,2902,2987
051010,78,2466,2544
051011,55,2031,2086
051012,486,12526,13012
051013,287,9160,9447
051014,23,857,880
051015,53,1841,1894
051016,321,8487,8808
051017,716,20697,21413
051018,364,8860,9224
051020,217,5620,5837
051021,111,3347,3458
051022,132,3301,3433
051023,9,512,521
051024,53,1665,1718
051025,292,8334,8626
051026,938,23223,24161
051027,25,820,845
051030,87,2928,3015
051031,178,5779,5957
051033,561,16076,16637
051034,548,14896,15444
051035,40,1187,1227
051037,203,6094,6297
051038,21,959,980
051039,434,11671,12105
051040,405,9407,9812
051041,137,5332,5469
051042,225,6277,6502
052001,165,5956,6121
052002,230,6703,6933
052003,106,2952,3058
052004,133,3587,3720
052005,111,2622,2733
052006,327,8633,8960
052007,61,2096,2157
052008,60,2456,2516
052009,199,6614,6813
052010,78,1723,1801
052011,248,7876,8124
052012,847,20905,21752
052013,85,2553,2638
052015,384,13100,13484
052016,416,9595,10011
052017,387,8653,9040
052018,44,1491,1535
052019,90,2327,2417
052020,132,3884,4016
052021,50,1972,2022
052022,1038,27743,28781
052023,42,1463,1505
052024,32,1039,1071
052025,24,895,919
052026,187,4987,5174
052027,40,1506,1546
052028,251,7323,7574
052030,102,2534,2636
052031,156,4372,4528
052032,1688,52435,54123
052033,400,11795,12195
052034,409,9535,9944
052035,246,6832,7078
052036,26,1177,1203
052037,204,5469,5673
053001,127,4175,4302
053002,74,2304,2378
053003,111,3803,3914
053004,163,4650,4813
053005,27,1323,1350
053006,167,6967,7134
053007,61,2353,2414
053008,103,2917,3020
053009,554,20094,20648
053010,245,8019,8264
053011,2703,78940,81643
053012,32,1313,1345
053013,85,3288,3373
053014,231,6874,7105
053015,250,7919,8169
053016,372,11692,12064
053017,39,1109,1148
053018,418,14032,14450
053019,79,3562,3641
053020,20,927,947
053021,297,8459,8756
053022,59,2431,2490
053023,136,4132,4268
053024,118,3711,3829
053025,41,965,1006
053026,61,3057,3118
053027,42,1227,1269
053028,24,964,988
054001,981,27023,28004
054002,867,20512,21379
054003,171,4126,4297
054004,159,4674,4833
054005,78,2283,2361
054006,165,4091,4256
054007,91,2886,2977
054008,77,2995,3072
054009,542,14618,15160
054010,28,986,1014
054011,109,3310,3419
054012,251,7320,7571
054013,1369,37288,38657
054014,150,3250,3400
054015,932,20459,21391
054016,18,1101,1119
054017,361,9117,9478
054018,1973,53858,55831
054019,90,2560,2650
054020,60,1763,1823
054021,143,3613,3756
054022,147,5612,5759
054023,419,13989,14408
054024,977,29946,30923
054025,17,573,590
054026,537,14075,14612
054027,671,17530,18201
054028,139,3503,3642
054029,36,1419,1455
054030,203,5258,5461
054031,13,561,574
054032,38,1082,1120
054033,42,1561,1603
054034,174,5427,5601
054035,186,4431,4617
054036,28,922,950
054037,181,5240,5421
054038,197,5454,5651
054039,5888,158833,164721
054040,98,3321,3419
054041,49,1946,1995
054042,1,93,94
054043,26,674,700
054044,359,10616,10975
054045,15,511,526
054046,46,1269,1315
054047,17,446,463
054048,25,978,1003
054049,70,2249,2319
054050,269,8102,8371
054051,1161,35753,36914
054052,464,15413,15877
054053,239,6405,6644
054054,283,7847,8130
054055,117,3621,3738
054056,670,15697,16367
054057,102,3151,3253
054058,6,344,350
054059,35,1261,1296
055001,124,4332,4456
055002,54,1632,1686
055003,51,1352,1403
055004,376,11306,11682
055005,84,2474,2558
055006,73,1877,1950
055007,98,2559,2657
055008,31,1662,1693
055009,65,1972,2037
055010,78,2680,2758
055011,74,2574,2648
055012,71,1749,1820
055013,54,1529,1583
055014,47,1810,1857
055015,60,1689,1749
055016,38,1391,1429
055017,158,4663,4821
055018,41,1551,1592
055019,46,1210,1256
055020,20,1098,1118
055021,32,1344,1376
055022,511,17894,18405
055023,579,19352,19931
055024,63,1672,1735
055025,9,489,498
055026,32,1019,1051
055027,7,212,219
055028,49,1864,1913
055029,141,4695,4836
055030,49,2108,2157
055031,141,4544,4685
055032,3426,104556,107982
055033,79,2326,2405
056001,175,5171,5346
056002,29,801,830
056003,97,3404,3501
056004,27,977,1004
056005,127,4451,4578
056006,36,1215,1251
056007,100,2935,3035
056008,96,3661,3757
056009,69,1615,1684
056010,22,872,894
056011,95,2850,2945
056012,174,4948,5122
056013,43,1604,1647
056014,222,6135,6357
056015,203,5062,5265
056016,75,1857,1932
056017,74,2403,2477
056018,84,2196,2280
056019,34,1270,1304
056020,25,1051,1076
056021,471,14984,15455
056022,53,1447,1500
056023,140,3434,3574
056024,297,7797,8094
056025,59,1925,1984
056026,43,1342,1385
056027,85,2564,2649
056028,34,1242,1276
056029,70,2081,2151
056030,51,2399,2450
056031,63,2142,2205
056032,9,766,775
056033,29,861,890
056034,96,3187,3283
056035,289,8481,8770
056036,420,12585,13005
056037,81,1833,1914
056038,198,4531,4729
056039,294,8891,9185
056040,26,918,944
056041,117,3591,3708
056042,399,8682,9081
056043,45,1877,1922
056044,11,511,522
056045,251,8092,8343
056046,28,1185,1213
056047,45,1950,1995
056048,247,7745,7992
056049,207,6332,6539
056050,513,15640,16153
056051,7,289,296
056052,257,7911,8168
056053,84,2638,2722
056054,93,2352,2445
056055,160,3793,3953
056056,67,2090,2157
056057,493,12953,13446
056058,161,4164,4325
056059,2281,63832,66113
056060,225,5009,5234
057001,7,548,555
057002,62,2258,2320
057003,64,2307,2371
057004,8,205,213
057005,20,617,637
057006,19,570,589
057007,126,4134,4260
057008,20,914,934
057009,82,2399,2481
057010,47,1587,1634
057011,11,688,699
057012,35,1175,1210
057013,7,260,267
057014,21,973,994
057015,45,1164,1209
057016,209,6294,6503
057017,8,407,415
057018,8,387,395
057019,6,353,359
057020,0,135,135
057021,30,1477,1507
057022,9,456,465
057023,6,276,282
057024,11,572,583
057025,169,3603,3772
057026,25,506,531
057027,543,13195,13738
057028,22,1193,1215
057029,85,2939,3024
057030,33,694,727
057031,50,1442,1492
057032,13,362,375
057033,51,2090,2141
057034,11,542,553
057035,112,3415,3527
057036,0,76,76
057037,5,109,114
057038,12,482,494
057039,6,376,382
057040,21,851,872
057041,45,1139,1184
057042,10,268,278
057043,11,637,648
057044,131,3950,4081
057045,10,334,344
057046,3,188,191
057047,11,379,390
057048,0,155,155
057049,54,1871,1925
057050,25,1030,1055
057051,59,1927,1986
057052,56,1184,1240
057053,201,5951,6152
057054,93,2670,2763
057055,69,2444,2513
057056,15,507,522
057057,17,572,589
057058,5,310,315
057059,1429,44478,45907
057060,34,1104,1138
057061,19,533,552
057062,21,762,783
057063,13,501,514
057064,126,3012,3138
057065,42,1039,1081
057066,89,2122,2211
057067,38,1344,1382
057068,37,1020,1057
057069,37,1327,1364
057070,30,1166,1196
057071,2,226,228
057072,3,223,226
057073,7,170,177
058001,59,1380,1439
058002,75,1628,1703
058003,1431,38241,39672
058004,117,3714,3831
058005,736,18282,19018
058006,30,795,825
058007,2265,55573,57838
058008,33,1229,1262
058009,622,17685,18307
058010,24,1378,1402
058011,601,13063,13664
058012,84,2643,2727
058013,625,17935,18560
058014,5,398,403
058015,417,10573,10990
058016,141,3987,4128
058017,4,345,349
058018,510,10185,10695
058019,7,309,316
058020,147,3994,4141
058021,15,647,662
058022,316,8269,8585
058023,262,6871,7133
058024,281,8142,8423
058025,24,815,839
058026,453,10275,10728
058027,48,1032,1080
058028,17,425,442
058029,1372,36132,37504
058030,29,1230,1259
058031,8,576,584
058032,1808,50261,52069
058033,77,1916,1993
058034,649,20049,20698
058035,189,4035,4224
058036,739,14983,15722
058037,15,442,457
058038,536,12713,13249
058039,871,21753,22624
058040,256,6152,6408
058041,67,1853,1920
058042,193,5531,5724
058043,828,22393,23221
058044,34,1129,1163
058045,39,659,698
058046,690,19647,20337
058047,3653,84222,87875
058048,6,349,355
058049,269,6064,6333
058050,471,12380,12851
058051,30,850,880
058052,46,1377,1423
058053,18,903,921
058054,268,7387,7655
058055,28,764,792
058056,330,6765,7095
058057,2127,43194,45321
058058,106,2889,2995
058059,972,21640,22612
058060,488,11356,11844
058061,44,1170,1214
058062,86,1976,2062
058063,180,4927,5107
058064,313,8244,8557
058065,1697,39561,41258
058066,69,1923,1992
058067,88,2392,2480
058068,293,8131,8424
058069,39,1300,1339
058070,47,1825,1872
058071,65,1835,1900
058072,1747,46753,48500
058073,220,6235,6455
058074,908,21013,21921
058075,490,12345,12835
058076,2,215,217
058077,26,713,739
058078,94,2181,2275
058079,2707,61060,63767
058080,48,1069,1117
058081,439,9835,10274
058082,402,9603,10005
058083,17,716,733
058084,7,177,184
058085,10,345,355
058086,703,16296,16999
058087,7,244,251
058088,445,11533,11978
058089,27,924,951
058090,17,646,663
058091,103095,2667131,2770226
058092,31,1227,1258
058093,233,6998,7231
058094,24,827,851
058095,56,1398,1454
058096,102,2660,2762
058097,600,17916,18516
058098,168,4665,4833
058099,124,3380,3504
058100,93,3032,3125
058101,2,169,171
058102,318,8667,8985
058103,271,8244,8515
058104,2035,53115,55150
058105,168,4660,4828
058106,32,1015,1047
058107,184,5512,5696
058108,0,251,251
058109,4,286,290
058110,717,14945,15662
058111,2067,50245,52312
058112,139,3537,3676
058113,3,162,165
058114,780,17230,18010
058115,578,12613,13191
058116,1458,38702,40160
058117,1838,46829,48667
058118,1456,37219,38675
058119,746,14968,15714
058120,3461,76534,79995
058122,1514,30625,32139
059001,3317,70112,73429
059002,35,1404,1439
059003,19,568,587
059004,169,4003,4172
059005,1581,34900,36481
059006,381,10101,10482
059007,1721,37516,39237
059008,1306,36035,37341
059009,597,19158,19755
059010,361,9983,10344
059011,4873,122687,127560
059012,137,3938,4075
059013,116,2880,2996
059014,778,19193,19971
059015,264,5895,6159
059016,132,3576,3708
059017,686,14163,14849
059018,130,3171,3301
059019,560,13203,13763
059020,50,1117,1167
059021,163,4036,4199
059022,34,1054,1088
059023,40,1017,1057
059024,762,19176,19938
059025,381,9748,10129
059026,276,6537,6813
059027,509,9468,9977
059028,949,22627,23576
059029,344,7089,7433
059030,107,3009,3116
059031,92,2759,2851
059032,1564,42931,44495
059033,22,714,736
060001,10,270,280
060002,71,1812,1883
060003,1094,26674,27768
060004,76,2450,2526
060005,176,3926,4102
060006,771,20082,20853
060007,180,4812,4992
060008,186,5217,5403
060009,72,2150,2222
060010,237,6661,6898
060011,157,3982,4139
060012,89,2352,2441
060013,14,678,692
060014,360,8065,8425
060015,98,2590,2688
060016,55,1541,1596
060017,18,517,535
060018,75,2308,2383
060019,1355,34063,35418
060020,137,3119,3256
060021,32,843,875
060022,153,3688,3841
060023,145,4338,4483
060024,851,21759,22610
060025,254,8154,8408
060026,306,7488,7794
060027,79,1743,1822
060028,26,877,903
060029,20,630,650
060030,54,1477,1531
060031,147,3502,3649
060032,21,519,540
060033,722,19525,20247
060034,13,494,507
060035,310,9809,10119
060036,91,2666,2757
060037,54,1192,1246
060038,1581,42910,44491
060039,58,1944,2002
060040,48,1144,1192
060041,105,2253,2358
060042,51,1469,1520
060043,294,10651,10945
060044,493,11735,12228
060045,125,3047,3172
060046,301,7674,7975
060047,41,1224,1265
060048,108,2982,3090
060049,50,1395,1445
060050,34,1062,1096
060051,95,2588,2683
060052,334,6002,6336
060053,147,4239,4386
060054,124,2279,2403
060055,136,3815,3951
060056,465,12005,12470
060057,41,1036,1077
060058,187,4906,5093
060059,28,893,921
060060,243,6773,7016
060061,7,301,308
060062,58,1828,1886
060063,130,2875,3005
060064,107,3039,3146
060065,23,883,906
060066,35,1268,1303
060067,64,1770,1834
060068,182,5551,5733
060069,37,1188,1225
060070,94,2411,2505
060071,108,2874,2982
060072,19,692,711
060073,86,2325,2411
060074,897,24236,25133
060075,91,2225,2316
060076,168,4510,4678
060077,3,308,311
060078,45,1265,1310
060079,192,4580,4772
060080,37,1704,1741
060081,52,1567,1619
060082,77,2377,2454
060083,40,862,902
060084,33,1372,1405
060085,814,19054,19868
060086,28,715,743
060087,84,2026,2110
060088,43,1103,1146
060089,94,2453,2547
060090,66,1583,1649
060091,7,296,303
061001,25,1227,1252
061002,307,7030,7337
061003,166,4410,4576
061004,246,5019,5265
061005,2033,48607,50640
061006,60,1961,2021
061007,292,5666,5958
061008,67,1687,1754
061009,212,4998,5210
061010,214,5310,5524
061011,98,1877,1975
061012,288,5155,5443
061013,507,9526,10033
061014,66,1416,1482
061015,607,17050,17657
061016,367,6759,7126
061017,208,7110,7318
061018,426,12557,12983
061019,1045,20032,21077
061020,489,8953,9442
061021,375,7942,8317
061022,2406,70407,72813
061023,45,1433,1478
061024,26,1038,1064
061025,42,1361,1403
061026,115,3529,3644
061027,1555,25182,26737
061028,217,4601,4818
061029,493,8817,9310
061030,6,376,382
061031,37,1140,1177
061032,249,6517,6766
061033,81,1917,1998
061034,32,735,767
061035,59,1297,1356
061036,176,4459,4635
061037,477,8557,9034
061038,8,514,522
061039,59,1957,2016
061040,31,635,666
061041,103,3213,3316
061042,316,6469,6785
061043,781,11808,12589
061044,17,629,646
061045,32,1029,1061
061046,810,14769,15579
061047,414,9612,10026
061048,1652,35569,37221
061049,1656,37084,38740
061050,43,1989,2032
061051,95,2886,2981
061052,1371,27544,28915
061053,1654,25296,26950
061054,609,11266,11875
061055,119,2830,2949
061056,62,2098,2160
061057,331,10042,10373
061058,159,4319,4478
061059,104,2696,2800
061060,204,5581,5785
061061,55,1514,1569
061062,390,7360,7750
061063,54,1328,1382
061064,39,1430,1469
061065,75,1612,1687
061066,38,1156,1194
061067,383,7274,7657
061068,88,2144,2232
061069,88,2944,3032
061070,92,3138,3230
061071,29,812,841
061072,16,434,450
061073,79,1654,1733
061074,628,12568,13196
061075,765,16119,16884
061076,21,869,890
061077,836,13438,14274
061078,860,21300,22160
061079,18,869,887
061080,69,1849,1918
061081,534,11509,12043
061082,649,13425,14074
061083,1269,30699,31968
061084,103,2450,2553
061085,346,5371,5717
061086,63,2032,2095
061087,750,14119,14869
061088,664,19750,20414
061089,321,6861,7182
061090,458,8117,8575
061091,393,11125,11518
061092,760,13578,14338
061093,30,791,821
061094,1098,18783,19881
061095,251,6114,6365
061096,19,765,784
061097,111,2520,2631
061098,408,6809,7217
061099,610,11379,11989
061100,381,7187,7568
061101,131,3227,3358
061102,367,7618,7985
061103,266,6550,6816
061104,295,6175,6470
062001,354,7751,8105
062002,86,2559,2645
062003,226,5200,5426
062004,86,2416,2502
062005,111,1883,1994
062006,25,709,734
062007,59,2076,2135
062008,2030,55470,57500
062009,63,1286,1349
062010,98,1918,2016
062011,41,1542,1583
062012,77,2448,2525
062013,26,957,983
062014,68,1531,1599
062015,33,1209,1242
062016,31,814,845
062017,40,1325,1365
062018,40,1110,1150
062019,104,2441,2545
062020,21,1035,1056
062021,76,1855,1931
062022,99,3067,3166
062023,130,3524,3654
062024,56,2133,2189
062025,60,2153,2213
062026,154,3669,3823
062027,68,2559,2627
062028,74,2029,2103
062029,112,3264,3376
062030,131,3102,3233
062031,44,1313,1357
062032,61,1136,1197
062033,35,944,979
062034,52,1646,1698
062035,80,2022,2102
062036,10,413,423
062037,134,4522,4656
062038,176,3896,4072
062039,67,1672,1739
062040,183,3843,4026
062041,42,1442,1484
062042,27,1328,1355
062043,557,12541,13098
062044,148,4432,4580
062045,131,3557,3688
062046,88,2202,2290
062047,81,1943,2024
062048,95,1918,2013
062049,56,1466,1522
062050,66,1789,1855
062051,18,489,507
062052,95,2807,2902
062053,99,2367,2466
062054,50,1968,2018
062055,52,1245,1297
062056,26,1084,1110
062057,117,4340,4457
062058,405,9399,9804
062059,107,2738,2845
062060,97,2823,2920
062061,65,2064,2129
062062,64,1880,1944
062063,12,718,730
062064,94,2964,3058
062065,30,1133,1163
062066,34,833,867
062067,139,3438,3577
062068,146,3699,3845
062069,19,855,874
062070,399,10027,10426
062071,151,3997,4148
062072,27,615,642
062073,125,3411,3536
062074,323,7342,7665
062075,53,1382,1435
062076,141,3166,3307
062077,93,2686,2779
062078,11,482,493
063001,3115,55219,58334
063002,3232,58629,61861
063003,382,7258,7640
063004,269,6671,6940
063005,1464,31286,32750
063006,970,24466,25436
063007,384,9461,9845
063008,1279,25030,26309
063009,444,9366,9810
063010,763,14952,15715
063011,1861,34047,35908
063012,601,11603,12204
063013,203,4908,5111
063014,181,6756,6937
063015,129,2335,2464
063016,1080,20518,21598
063017,2245,45244,47489
063018,97,3015,3112
063019,298,7504,7802
063020,713,12684,13397
063021,877,17269,18146
063022,183,3540,3723
063023,3401,70714,74115
063024,2647,61047,63694
063025,421,7335,7756
063026,770,16306,17076
063027,479,11855,12334
063028,325,6645,6970
063029,55,1637,1692
063030,536,11169,11705
063031,750,16660,17410
063032,1120,27708,28828
063033,662,14799,15461
063034,6328,116036,122364
063035,1321,26972,28293
063036,732,16542,17274
063037,742,18860,19602
063038,165,4476,4641
063039,317,5738,6055
063040,54,1462,1516
063041,2610,55090,57700
063042,419,7319,7738
063043,1290,27892,29182
063044,627,13395,14022
063045,1863,34353,36216
063046,327,7503,7830
063047,479,11473,11952
063048,1758,32630,34388
063049,38462,883632,922094
063050,1526,32192,33718
063051,1021,21960,22981
063052,800,15818,16618
063053,477,12072,12549
063054,324,5512,5836
063055,1204,20751,21955
063056,627,12341,12968
063057,1768,37905,39673
063058,1065,23168,24233
063059,1948,50773,52721
063060,3017,74073,77090
063061,317,9866,10183
063062,1267,23537,24804
063063,2176,38643,40819
063064,2224,48393,50617
063065,250,6351,6601
063066,633,11550,12183
063067,1466,41764,43230
063068,1533,28614,30147
063069,129,3238,3367
063070,329,8409,8738
063071,338,8347,8685
063072,1145,25266,26411
063073,1673,30773,32446
063074,833,18414,19247
063075,343,6028,6371
063076,798,15151,15949
063077,280,5791,6071
063078,116,2907,3023
063079,1474,32407,33881
063080,558,15251,15809
063081,492,8168,8660
063082,820,16662,17482
063083,2029,38645,40674
063084,3574,78081,81655
063085,155,3246,3401
063086,865,19457,20322
063087,1689,29021,30710
063088,156,4070,4226
063089,1500,23405,24905
063090,618,11067,11685
063091,352,8291,8643
063092,219,4800,5019
064001,145,3811,3956
064002,142,3858,4000
064003,43,1657,1700
064004,33,1485,1518
064005,726,20696,21422
064006,332,10238,10570
064007,331,7222,7553
064008,1618,51201,52819
064009,103,2927,3030
064010,152,4365,4517
064011,123,3481,3604
064012,75,2163,2238
064013,5,276,281
064014,81,2080,2161
064015,112,4229,4341
064016,46,1054,1100
064017,127,3168,3295
064018,87,2155,2242
064019,44,1262,1306
064020,48,1578,1626
064021,35,885,920
064022,38,1028,1066
064023,44,1818,1862
064024,50,1482,1532
064025,377,8526,8903
064026,111,2491,2602
064027,12,445,457
064028,81,2047,2128
064029,132,2829,2961
064030,45,1220,1265
064031,67,1766,1833
064032,94,2532,2626
064033,87,2793,2880
064034,217,4945,5162
064035,107,3377,3484
064036,107,3196,3303
064037,19,591,610
064038,289,7433,7722
064039,61,1772,1833
064040,37,1496,1533
064041,63,2044,2107
064042,48,1404,1452
064043,127,3176,3303
064044,244,5765,6009
064045,38,1056,1094
064046,95,2959,3054
064047,81,1551,1632
064048,70,1737,1807
064049,381,11272,11653
064050,227,6629,6856
064051,2,355,357
064052,102,3304,3406
064053,93,3047,3140
064054,479,10824,11303
064055,60,2076,2136
064056,24,1208,1232
064057,285,7107,7392
064058,98,2569,2667
064059,173,4892,5065
064060,14,720,734
064063,32,1131,1163
064064,78,1495,1573
064065,188,4944,5132
064066,127,3819,3946
064067,73,2040,2113
064068,61,1638,1699
064069,19,615,634
064070,78,2088,2166
064071,13,275,288
064072,47,1927,1974
064073,55,1374,1429
064074,107,2675,2782
064075,144,3520,3664
064076,94,1739,1833
064077,92,1796,1888
064078,85,2214,2299
064079,31,773,804
064080,155,3294,3449
064081,13,715,728
064082,24,1070,1094
064083,189,4564,4753
064084,89,2347,2436
064085,28,733,761
064086,33,1446,1479
064087,55,1474,1529
064088,68,1338,1406
064089,21,1330,1351
064090,13,716,729
064091,19,690,709
064092,107,3839,3946
064093,46,1155,1201
064095,68,2003,2071
064096,31,1017,1048
064097,22,1065,1087
064098,15,747,762
064099,281,6508,6789
064100,128,2667,2795
064101,505,11619,12124
064102,20,534,554
064103,184,3466,3650
064104,108,2751,2859
064105,64,1427,1491
064106,66,1410,1476
064107,56,2137,2193
064108,33,1417,1450
064109,73,1900,1973
064110,35,1176,1211
064111,2,458,460
064112,24,856,880
064113,22,774,796
064114,92,2478,2570
064115,38,1208,1246
064116,77,2259,2336
064117,35,889,924
064118,38,1458,1496
064119,110,2952,3062
064120,17,986,1003
064121,926,18379,19305
065001,68,2465,2533
065002,774,20440,21214
065003,270,6017,6287
065004,37,940,977
065005,280,6627,6907
